               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  10,            0.057689,            0.043662,             0.12131,           0.0047732,             0.15418,            0.015307,           0.0072291,            0.049104,            0.030509,             0.10936,           0.0099911,           0.0099911,           0.0099911
                  11,            0.054126,            0.041831,             0.11883,           0.0046589,             0.18176,            0.018254,           0.0097248,            0.049268,            0.029805,              0.1069,           0.0099901,           0.0099901,           0.0099901
                  12,            0.054697,            0.043265,             0.12042,           0.0043522,             0.17317,            0.017229,           0.0081433,            0.051587,            0.028534,             0.10553,           0.0099891,           0.0099891,           0.0099891
                  13,            0.056135,            0.042327,             0.11776,           0.0061652,             0.19333,            0.026205,            0.013291,            0.046946,            0.028969,             0.10402,           0.0099881,           0.0099881,           0.0099881
                  14,            0.053034,            0.042394,             0.11433,             0.95453,            0.011512,             0.02512,               0.012,            0.048322,            0.027621,             0.10214,           0.0099871,           0.0099871,           0.0099871
                  15,            0.052353,            0.042289,             0.11504,            0.004784,             0.19902,            0.028515,            0.015375,            0.051526,            0.029238,             0.10006,           0.0099861,           0.0099861,           0.0099861
                  16,            0.054382,            0.040469,             0.11217,             0.84698,            0.050671,             0.03801,             0.01827,            0.048169,            0.027085,            0.098994,           0.0099852,           0.0099852,           0.0099852
                  17,             0.05472,            0.038977,             0.10998,           0.0080546,             0.22924,            0.040602,             0.02097,            0.047257,            0.027038,            0.098571,           0.0099842,           0.0099842,           0.0099842
                  18,            0.051089,            0.039149,             0.11003,             0.78515,            0.081474,            0.045725,            0.023249,            0.048939,            0.026501,            0.096267,           0.0099832,           0.0099832,           0.0099832
                  19,            0.053696,            0.037218,             0.10997,            0.007682,              0.2848,            0.038026,            0.019107,             0.04424,            0.026206,            0.095618,           0.0099822,           0.0099822,           0.0099822
                  20,            0.051731,            0.035927,             0.10758,             0.77618,            0.080489,             0.03979,            0.020393,            0.043709,            0.025912,            0.094616,           0.0099812,           0.0099812,           0.0099812
                  21,            0.050453,            0.037748,             0.10841,             0.91678,            0.034174,            0.043948,            0.024469,            0.042834,            0.024958,            0.093371,           0.0099802,           0.0099802,           0.0099802
                  22,            0.049587,            0.037135,             0.10781,             0.88919,            0.035209,            0.047073,            0.025147,            0.040812,            0.024772,            0.091973,           0.0099792,           0.0099792,           0.0099792
                  23,             0.04973,            0.033906,             0.10409,             0.88279,            0.043477,            0.056208,            0.028692,            0.049787,            0.023697,            0.090756,           0.0099782,           0.0099782,           0.0099782
                  24,            0.050815,            0.033878,             0.10471,             0.89928,            0.042837,            0.063857,            0.030106,            0.046069,            0.023875,            0.089796,           0.0099772,           0.0099772,           0.0099772
                  25,            0.050593,            0.035961,             0.10186,             0.88618,            0.046727,            0.066562,            0.033934,            0.041826,            0.023598,            0.088698,           0.0099762,           0.0099762,           0.0099762
                  26,            0.048145,             0.03581,             0.10084,             0.90742,             0.05084,            0.063394,              0.0299,            0.043706,            0.023128,            0.087299,           0.0099753,           0.0099753,           0.0099753
                  27,            0.049203,            0.036772,              0.1023,             0.88949,            0.050951,             0.06509,            0.033523,            0.043706,            0.023324,            0.086563,           0.0099743,           0.0099743,           0.0099743
                  28,            0.049732,               0.035,            0.099339,             0.87457,            0.058629,            0.071949,            0.034947,            0.049697,            0.022036,             0.08549,           0.0099733,           0.0099733,           0.0099733
                  29,            0.050544,            0.035541,            0.098081,             0.90888,             0.04783,            0.074098,            0.038435,            0.040641,            0.024861,            0.085309,           0.0099723,           0.0099723,           0.0099723
                  30,            0.045425,            0.036661,            0.095513,             0.90055,            0.062617,            0.098506,            0.048589,            0.043475,            0.022722,            0.083246,           0.0099713,           0.0099713,           0.0099713
                  31,            0.049057,            0.034754,             0.09926,              0.8904,            0.062167,            0.096468,            0.049246,            0.042565,            0.023413,            0.082613,           0.0099703,           0.0099703,           0.0099703
                  32,            0.049377,            0.034058,            0.097468,             0.91451,            0.045176,            0.093524,            0.041727,            0.047278,            0.022423,            0.081119,           0.0099693,           0.0099693,           0.0099693
                  33,            0.047731,            0.032408,             0.09537,             0.88598,            0.069528,             0.10257,             0.05409,            0.041768,            0.021822,            0.080209,           0.0099683,           0.0099683,           0.0099683
                  34,            0.046824,            0.035058,             0.09211,              0.8903,            0.071714,              0.1033,            0.054346,            0.042747,            0.021758,            0.079557,           0.0099673,           0.0099673,           0.0099673
                  35,             0.04949,            0.033134,            0.095764,             0.88492,            0.079218,              0.1088,            0.058242,            0.039643,            0.021624,            0.077672,           0.0099663,           0.0099663,           0.0099663
                  36,             0.04733,            0.034571,            0.089889,             0.88812,            0.091275,             0.11729,            0.060897,            0.039737,            0.021084,             0.07698,           0.0099654,           0.0099654,           0.0099654
                  37,            0.048457,            0.033245,            0.089913,             0.88379,            0.090745,             0.10606,            0.057277,            0.039202,            0.021444,            0.076011,           0.0099644,           0.0099644,           0.0099644
                  38,            0.046248,            0.034921,            0.092126,             0.89716,            0.093073,             0.12376,            0.066196,            0.039856,            0.020796,            0.074245,           0.0099634,           0.0099634,           0.0099634
                  39,            0.048486,            0.029909,            0.090636,              0.8884,             0.10098,             0.11231,            0.060089,            0.040144,            0.020938,            0.073165,           0.0099624,           0.0099624,           0.0099624
                  40,             0.04648,            0.029833,            0.087778,             0.87557,             0.10606,             0.12007,            0.063042,            0.042188,            0.020569,            0.072402,           0.0099614,           0.0099614,           0.0099614
                  41,            0.047963,            0.030843,            0.084059,             0.88424,             0.10188,             0.12529,            0.067411,            0.041481,            0.020458,            0.071478,           0.0099604,           0.0099604,           0.0099604
                  42,            0.045569,              0.0317,            0.086161,             0.90834,              0.1018,             0.13552,            0.067768,            0.042819,            0.020474,            0.070372,           0.0099594,           0.0099594,           0.0099594
                  43,             0.04695,             0.03256,            0.085537,             0.88913,             0.11424,             0.13737,            0.068453,            0.041402,            0.020034,            0.069537,           0.0099584,           0.0099584,           0.0099584
                  44,            0.048175,            0.031864,            0.085967,              0.8903,              0.1106,             0.14081,            0.071994,            0.039064,            0.019657,            0.068789,           0.0099574,           0.0099574,           0.0099574
                  45,            0.048182,            0.031769,            0.082476,             0.87608,             0.11958,             0.14823,            0.078391,            0.037726,             0.01954,            0.068075,           0.0099564,           0.0099564,           0.0099564
                  46,            0.044635,            0.032976,            0.082623,             0.87714,             0.12853,             0.13849,             0.07523,            0.040057,            0.019571,            0.067251,           0.0099555,           0.0099555,           0.0099555
                  47,            0.044948,            0.029007,            0.079798,             0.87737,             0.12651,             0.15271,            0.083353,             0.03701,            0.019486,            0.066237,           0.0099545,           0.0099545,           0.0099545
                  48,            0.045315,            0.033332,            0.078712,             0.87741,             0.12539,             0.15187,            0.083034,            0.038698,            0.019203,            0.065084,           0.0099535,           0.0099535,           0.0099535
                  49,            0.046151,            0.029334,            0.085811,             0.90599,             0.10993,             0.15905,            0.081908,            0.038799,            0.019766,             0.06459,           0.0099525,           0.0099525,           0.0099525
                  50,            0.044869,            0.033787,            0.083214,             0.86771,             0.13723,             0.16201,            0.081073,            0.040107,            0.020001,            0.063243,           0.0099515,           0.0099515,           0.0099515
                  51,            0.045118,             0.02956,            0.078267,              0.9074,             0.12015,             0.17948,            0.098058,            0.037376,            0.019479,            0.062796,           0.0099505,           0.0099505,           0.0099505
                  52,            0.045139,              0.0286,            0.075343,             0.91041,             0.11966,             0.17378,            0.093891,            0.036773,            0.019324,             0.06228,           0.0099495,           0.0099495,           0.0099495
                  53,            0.045688,            0.029342,            0.077656,              0.9108,             0.12254,             0.19043,             0.10147,            0.037247,             0.01904,            0.061019,           0.0099485,           0.0099485,           0.0099485
                  54,            0.043375,             0.02782,             0.07672,             0.92008,             0.11941,             0.18578,            0.093723,            0.039229,            0.019265,            0.060821,           0.0099475,           0.0099475,           0.0099475
                  55,            0.044963,            0.029328,            0.077734,             0.92982,             0.10711,             0.17934,            0.095339,            0.038214,            0.018967,            0.059764,           0.0099465,           0.0099465,           0.0099465
                  56,            0.044636,            0.031053,            0.077474,              0.9238,             0.11708,             0.17946,            0.093883,             0.03962,             0.01871,            0.059208,           0.0099456,           0.0099456,           0.0099456
                  57,             0.04372,            0.027895,            0.072302,             0.89486,             0.12849,             0.19377,             0.10487,            0.039833,            0.019429,            0.059194,           0.0099446,           0.0099446,           0.0099446
                  58,            0.043464,            0.029818,            0.074841,             0.89794,             0.13749,             0.20206,             0.10808,            0.037041,            0.019343,            0.058227,           0.0099436,           0.0099436,           0.0099436
                  59,            0.044062,            0.031075,            0.073144,             0.90701,             0.14092,             0.20927,             0.11757,            0.035872,            0.019305,            0.057314,           0.0099426,           0.0099426,           0.0099426
                  60,            0.043507,            0.028007,             0.07334,             0.89766,             0.13227,             0.18951,              0.1007,            0.037204,            0.018811,            0.057273,           0.0099416,           0.0099416,           0.0099416
                  61,            0.044481,            0.029466,            0.066042,             0.88466,             0.16011,             0.20935,             0.11625,            0.035224,             0.01826,             0.05628,           0.0099406,           0.0099406,           0.0099406
                  62,            0.043701,            0.031073,            0.072673,             0.87699,             0.16063,              0.2194,             0.12621,            0.035953,            0.018374,            0.055091,           0.0099396,           0.0099396,           0.0099396
                  63,             0.04343,            0.030665,            0.074173,             0.92628,             0.13399,             0.21397,             0.11914,            0.035844,            0.018246,            0.054474,           0.0099386,           0.0099386,           0.0099386
                  64,            0.044275,            0.030784,            0.065972,             0.92291,             0.14276,             0.22564,             0.13433,            0.035036,            0.018072,            0.054369,           0.0099376,           0.0099376,           0.0099376
                  65,            0.044415,            0.028164,            0.067241,              0.9099,             0.14419,             0.23129,             0.13135,            0.035278,            0.018122,            0.053585,           0.0099366,           0.0099366,           0.0099366
                  66,            0.042116,            0.027151,            0.067794,             0.85994,             0.17706,             0.23048,             0.13291,            0.036124,            0.018227,            0.053403,           0.0099357,           0.0099357,           0.0099357
                  67,            0.043404,            0.027652,            0.069058,             0.86369,             0.17986,             0.23972,             0.13204,            0.035486,            0.018278,            0.052457,           0.0099347,           0.0099347,           0.0099347
                  68,            0.042328,            0.028213,            0.066602,             0.87866,             0.17432,             0.24199,             0.13786,             0.03596,            0.017957,            0.051528,           0.0099337,           0.0099337,           0.0099337
                  69,            0.043495,            0.030624,            0.065784,              0.8941,             0.15998,             0.25109,             0.14171,               0.036,            0.017867,            0.050818,           0.0099327,           0.0099327,           0.0099327
                  70,            0.041732,             0.02619,            0.065311,               0.895,             0.17187,             0.26637,             0.15095,            0.036215,            0.017943,            0.050077,           0.0099317,           0.0099317,           0.0099317
                  71,            0.043292,            0.030087,            0.065653,             0.90758,             0.17939,             0.27918,             0.16106,            0.035438,            0.018428,            0.050183,           0.0099307,           0.0099307,           0.0099307
                  72,            0.043706,            0.028772,            0.063227,             0.89782,              0.1821,             0.25959,              0.1439,            0.039059,            0.018014,            0.049561,           0.0099297,           0.0099297,           0.0099297
                  73,            0.045091,            0.028111,            0.065216,             0.88507,             0.19183,             0.27885,               0.159,             0.03532,            0.017636,            0.049256,           0.0099287,           0.0099287,           0.0099287
                  74,            0.040621,            0.027473,            0.062409,             0.91921,             0.15732,             0.26656,             0.14724,            0.036448,            0.017818,            0.048221,           0.0099277,           0.0099277,           0.0099277
                  75,            0.041932,            0.029768,            0.061602,              0.8902,             0.19454,             0.27544,             0.14914,            0.037574,            0.017873,             0.04754,           0.0099267,           0.0099267,           0.0099267
                  76,            0.040896,            0.027136,            0.064108,             0.89811,               0.189,             0.28348,             0.16182,            0.035787,            0.017939,            0.047166,           0.0099258,           0.0099258,           0.0099258
                  77,            0.042593,            0.028156,            0.059964,             0.91156,             0.19729,             0.30488,             0.17243,            0.034629,            0.017843,            0.046762,           0.0099248,           0.0099248,           0.0099248
                  78,            0.041222,            0.028605,            0.063786,             0.90519,             0.21155,             0.31542,             0.18662,            0.033111,             0.01694,            0.045948,           0.0099238,           0.0099238,           0.0099238
                  79,            0.041047,            0.029969,            0.061626,              0.9012,             0.21022,             0.29639,             0.17249,            0.034204,            0.017107,            0.045452,           0.0099228,           0.0099228,           0.0099228
                  80,            0.043194,            0.026769,            0.057176,             0.90644,             0.20314,             0.30269,              0.1551,            0.036199,            0.017626,            0.045409,           0.0099218,           0.0099218,           0.0099218
                  81,             0.04357,             0.02721,            0.059085,             0.90782,             0.21299,             0.31455,             0.17399,            0.034693,            0.017362,            0.044396,           0.0099208,           0.0099208,           0.0099208
                  82,            0.041816,            0.028992,            0.060004,             0.92876,              0.2099,             0.32911,             0.19136,            0.034629,            0.017107,            0.043553,           0.0099198,           0.0099198,           0.0099198
                  83,             0.04077,            0.026689,             0.06046,             0.89963,             0.20803,             0.30275,             0.17241,            0.036448,            0.017322,            0.042949,           0.0099188,           0.0099188,           0.0099188
                  84,            0.040771,            0.027372,            0.057074,             0.88464,             0.21958,             0.29921,             0.16451,            0.036925,            0.017319,            0.042513,           0.0099178,           0.0099178,           0.0099178
                  85,            0.043614,            0.027265,            0.060301,             0.89007,             0.22273,             0.30314,             0.17539,            0.035834,            0.017223,            0.042306,           0.0099168,           0.0099168,           0.0099168
                  86,            0.041811,            0.027724,            0.057334,              0.8945,             0.23353,             0.31738,             0.18055,            0.038568,            0.017286,            0.041726,           0.0099159,           0.0099159,           0.0099159
                  87,             0.04236,            0.027241,            0.058199,             0.88899,             0.25646,             0.33954,             0.19935,            0.034768,            0.017044,            0.041347,           0.0099149,           0.0099149,           0.0099149
                  88,            0.042703,            0.026967,            0.057826,             0.87568,             0.26636,             0.34203,             0.19994,            0.034672,            0.017168,            0.040547,           0.0099139,           0.0099139,           0.0099139
                  89,             0.04168,             0.02499,            0.057313,             0.88343,             0.24889,             0.34057,             0.19763,             0.03563,            0.017144,            0.039941,           0.0099129,           0.0099129,           0.0099129
                  90,            0.039674,            0.026555,            0.056748,             0.92011,             0.24956,             0.36424,             0.21973,            0.033093,            0.016998,            0.040033,           0.0099119,           0.0099119,           0.0099119
                  91,            0.040468,            0.025849,            0.058655,             0.86883,             0.27394,             0.35193,             0.20933,             0.03515,            0.016911,            0.039675,           0.0099109,           0.0099109,           0.0099109
                  92,            0.040212,            0.025468,            0.055023,             0.89209,             0.26033,             0.37691,             0.23257,            0.033066,            0.016926,            0.039085,           0.0099099,           0.0099099,           0.0099099
                  93,            0.041056,            0.026836,            0.054379,             0.89656,             0.27141,             0.37912,             0.24083,            0.031935,            0.016941,            0.038606,           0.0099089,           0.0099089,           0.0099089
                  94,            0.038886,            0.024056,             0.05434,              0.8832,              0.2554,             0.36684,              0.2212,            0.034301,            0.017182,            0.038156,           0.0099079,           0.0099079,           0.0099079
                  95,            0.040416,            0.026906,             0.05609,             0.87175,              0.2731,             0.37305,             0.22619,            0.034422,            0.017462,            0.037658,           0.0099069,           0.0099069,           0.0099069
                  96,             0.04272,            0.026885,            0.055374,              0.8953,             0.26746,             0.37864,             0.22841,            0.033913,            0.017275,            0.037097,            0.009906,            0.009906,            0.009906
                  97,            0.039874,            0.023777,            0.054309,             0.83917,              0.3048,             0.37621,             0.22102,            0.034192,            0.017185,            0.036977,            0.009905,            0.009905,            0.009905
                  98,            0.039716,            0.026615,            0.053319,             0.84643,             0.31912,             0.39553,             0.24622,             0.03263,            0.016952,            0.036324,            0.009904,            0.009904,            0.009904
                  99,            0.040532,            0.026245,            0.050699,             0.85554,             0.29005,             0.41215,             0.25351,            0.033479,            0.017223,            0.035915,            0.009903,            0.009903,            0.009903
                 100,            0.041107,            0.026176,             0.05317,             0.91217,             0.25916,             0.41648,             0.26284,            0.033314,             0.01681,            0.035683,            0.009902,            0.009902,            0.009902
                 101,            0.040043,            0.026609,            0.054433,             0.86232,             0.28485,             0.40335,             0.25693,            0.033418,             0.01687,            0.035503,            0.009901,            0.009901,            0.009901
                 102,            0.041389,            0.028389,            0.049258,             0.85716,             0.30606,             0.43498,             0.26345,            0.032897,            0.017176,            0.034905,              0.0099,              0.0099,              0.0099
                 103,            0.041589,            0.028995,            0.052665,                0.84,              0.3133,             0.41631,             0.25419,            0.034214,            0.017048,            0.034647,            0.009899,            0.009899,            0.009899
                 104,            0.042002,            0.025379,            0.047066,              0.8651,             0.30716,             0.42397,             0.26633,            0.033373,             0.01681,            0.034297,            0.009898,            0.009898,            0.009898
                 105,            0.041503,            0.026994,            0.049633,             0.86845,             0.29944,             0.43375,              0.2713,            0.033935,            0.016788,             0.03392,           0.0098971,           0.0098971,           0.0098971
                 106,            0.039256,            0.024591,            0.049285,             0.84833,             0.32478,             0.42016,             0.25354,            0.033383,             0.01643,            0.033687,           0.0098961,           0.0098961,           0.0098961
                 107,            0.039887,            0.026941,            0.048608,             0.87997,              0.3107,             0.43888,             0.28364,            0.031581,            0.016483,            0.033181,           0.0098951,           0.0098951,           0.0098951
                 108,            0.039735,            0.026046,            0.049769,             0.84923,             0.33663,             0.45604,             0.27103,            0.033039,            0.016588,            0.033223,           0.0098941,           0.0098941,           0.0098941
                 109,            0.041077,            0.027225,             0.04837,             0.89792,              0.3041,             0.46782,             0.29835,            0.033086,            0.016745,            0.033355,           0.0098931,           0.0098931,           0.0098931
                 110,            0.039437,            0.026149,            0.050273,              0.8004,             0.35626,             0.46073,             0.28116,            0.034709,            0.016827,            0.032629,           0.0098921,           0.0098921,           0.0098921
                 111,            0.041361,            0.025224,            0.048244,             0.83516,             0.34555,             0.45422,             0.26978,            0.035721,            0.016783,            0.032024,           0.0098911,           0.0098911,           0.0098911
                 112,            0.041487,            0.029555,            0.045868,             0.80743,             0.35131,             0.43854,             0.26846,            0.034232,            0.016867,             0.03202,           0.0098901,           0.0098901,           0.0098901
                 113,            0.040412,            0.026428,             0.04745,             0.83016,             0.33322,             0.44968,             0.26438,            0.035428,            0.016997,            0.031716,           0.0098891,           0.0098891,           0.0098891
                 114,            0.039592,            0.026266,            0.047418,             0.85268,             0.33644,             0.46605,             0.28703,            0.031904,            0.016585,            0.031167,           0.0098881,           0.0098881,           0.0098881
                 115,             0.03951,            0.025055,             0.04764,             0.84798,             0.32677,             0.46431,             0.29611,            0.032564,            0.016699,            0.031319,           0.0098872,           0.0098872,           0.0098872
                 116,            0.040167,            0.025376,            0.045523,             0.86267,             0.33256,             0.46125,             0.28577,            0.033191,            0.016244,            0.031108,           0.0098862,           0.0098862,           0.0098862
                 117,            0.039388,            0.024356,            0.046148,             0.85803,             0.33304,             0.46863,             0.28991,            0.033144,            0.016159,            0.030678,           0.0098852,           0.0098852,           0.0098852
                 118,            0.039781,            0.028411,            0.044916,             0.86359,              0.3387,             0.47568,             0.31064,             0.03138,            0.015862,            0.030077,           0.0098842,           0.0098842,           0.0098842
                 119,            0.039806,            0.025742,            0.046847,             0.88623,             0.32602,             0.47928,             0.30658,            0.032524,            0.016009,             0.02996,           0.0098832,           0.0098832,           0.0098832
                 120,            0.039459,            0.025722,            0.046613,             0.88521,             0.32691,             0.48208,             0.31596,            0.033429,            0.016146,            0.029485,           0.0098822,           0.0098822,           0.0098822
                 121,            0.039611,            0.026059,            0.047446,             0.87162,             0.34313,             0.50358,             0.32449,             0.03257,             0.01644,            0.029222,           0.0098812,           0.0098812,           0.0098812
                 122,            0.038784,            0.027196,            0.044812,             0.85865,             0.36476,             0.50207,              0.3305,            0.031121,            0.015964,            0.029121,           0.0098802,           0.0098802,           0.0098802
                 123,            0.038265,             0.02479,            0.044197,              0.8905,             0.35404,             0.52362,              0.3377,            0.030711,            0.016148,            0.028571,           0.0098792,           0.0098792,           0.0098792
                 124,            0.039598,             0.02508,            0.042691,              0.8772,             0.33885,             0.52548,             0.33397,             0.03421,            0.016427,            0.028305,           0.0098782,           0.0098782,           0.0098782
                 125,            0.042074,            0.025798,            0.043826,             0.88657,             0.34806,             0.53278,             0.33998,            0.032304,            0.016122,            0.028509,           0.0098773,           0.0098773,           0.0098773
                 126,            0.039714,            0.027902,             0.04341,             0.85636,             0.34933,             0.52983,             0.34841,            0.032327,            0.016063,            0.027973,           0.0098763,           0.0098763,           0.0098763
                 127,            0.039726,            0.025743,             0.04467,             0.85436,             0.34499,             0.53397,             0.35611,            0.030312,            0.015902,            0.027584,           0.0098753,           0.0098753,           0.0098753
                 128,            0.040562,            0.027937,            0.045787,             0.86184,             0.35065,             0.53847,             0.35996,            0.031423,            0.016058,            0.027444,           0.0098743,           0.0098743,           0.0098743
                 129,            0.041612,            0.025927,            0.041269,             0.87859,             0.35809,             0.54181,             0.35784,            0.030146,            0.015905,            0.027507,           0.0098733,           0.0098733,           0.0098733
                 130,            0.038952,            0.025676,             0.04511,             0.88398,             0.36341,             0.55449,             0.36246,             0.03101,             0.01583,            0.026922,           0.0098723,           0.0098723,           0.0098723
                 131,            0.039293,            0.026947,            0.044171,             0.88268,             0.34829,             0.55127,             0.34689,            0.034099,            0.015875,            0.026606,           0.0098713,           0.0098713,           0.0098713
                 132,            0.039903,            0.025092,            0.044048,             0.87421,             0.34769,             0.56841,             0.35631,            0.032017,            0.016018,            0.026322,           0.0098703,           0.0098703,           0.0098703
                 133,             0.04023,            0.024908,            0.041315,             0.84878,             0.38034,             0.57863,             0.39301,            0.031701,            0.016019,            0.026161,           0.0098693,           0.0098693,           0.0098693
                 134,            0.039082,            0.025485,            0.040252,             0.88781,              0.3582,             0.57402,             0.37258,            0.031636,            0.015965,            0.026239,           0.0098683,           0.0098683,           0.0098683
                 135,            0.039497,             0.02659,            0.040594,              0.8806,             0.36972,             0.58172,             0.38359,            0.030671,             0.01571,            0.025733,           0.0098674,           0.0098674,           0.0098674
                 136,            0.039506,            0.025059,            0.041568,             0.88789,             0.37111,             0.57809,             0.38825,            0.031705,             0.01574,            0.025489,           0.0098664,           0.0098664,           0.0098664
                 137,            0.039916,            0.023158,            0.041051,             0.88321,             0.38266,             0.58106,             0.38974,            0.030968,            0.015628,            0.025371,           0.0098654,           0.0098654,           0.0098654
                 138,            0.039488,            0.024444,            0.040461,              0.8487,              0.3952,             0.58607,             0.36194,            0.032948,            0.015664,            0.024992,           0.0098644,           0.0098644,           0.0098644
                 139,            0.039337,            0.027529,             0.04037,             0.82894,              0.4244,             0.60505,             0.40047,            0.029596,             0.01537,            0.024727,           0.0098634,           0.0098634,           0.0098634
                 140,            0.039773,            0.025494,            0.040484,             0.83595,             0.42318,             0.60644,             0.38728,            0.032368,            0.015864,            0.024436,           0.0098624,           0.0098624,           0.0098624
                 141,            0.040432,            0.023128,            0.042367,             0.86656,             0.40461,             0.60983,             0.41088,            0.030403,            0.015937,            0.024326,           0.0098614,           0.0098614,           0.0098614
                 142,            0.038328,            0.025307,            0.040673,             0.86139,             0.38672,             0.62036,             0.39149,            0.033092,            0.015591,            0.024177,           0.0098604,           0.0098604,           0.0098604
                 143,             0.03952,            0.025444,             0.03757,             0.86442,              0.4104,             0.62374,             0.41681,            0.031435,             0.01538,            0.023882,           0.0098594,           0.0098594,           0.0098594
                 144,            0.039364,            0.024884,            0.040031,             0.83158,             0.42944,             0.62598,             0.40755,            0.031724,             0.01533,            0.023734,           0.0098584,           0.0098584,           0.0098584
                 145,            0.040294,             0.02568,            0.039696,             0.86017,             0.41592,             0.63419,             0.41189,            0.032065,            0.015778,            0.023664,           0.0098575,           0.0098575,           0.0098575
                 146,            0.038993,            0.026617,            0.037262,             0.85502,             0.42669,             0.63591,             0.40339,             0.03226,            0.015645,            0.023484,           0.0098565,           0.0098565,           0.0098565
                 147,            0.038658,            0.024695,            0.036195,             0.88488,             0.41623,             0.65612,             0.43841,            0.029783,            0.015307,              0.0231,           0.0098555,           0.0098555,           0.0098555
                 148,            0.038958,            0.025579,            0.037883,             0.87289,             0.44174,             0.67973,             0.46428,            0.029377,            0.015277,            0.022902,           0.0098545,           0.0098545,           0.0098545
                 149,            0.040595,            0.024834,            0.036673,             0.82375,             0.46596,             0.67376,             0.45736,            0.030127,            0.015402,            0.022783,           0.0098535,           0.0098535,           0.0098535
                 150,            0.037315,            0.023978,            0.036932,             0.75728,             0.50831,              0.6958,             0.47504,            0.029909,            0.015126,             0.02259,           0.0098525,           0.0098525,           0.0098525
                 151,            0.037992,            0.024397,            0.037653,              0.7742,             0.50085,              0.6783,             0.44711,             0.03094,            0.015023,            0.022316,           0.0098515,           0.0098515,           0.0098515
                 152,            0.040125,            0.022601,            0.039109,             0.81717,             0.49643,             0.67095,             0.43188,            0.031982,            0.015297,             0.02216,           0.0098505,           0.0098505,           0.0098505
