               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                2131,            0.020857,            0.019947,           0.0052315,             0.96141,             0.97267,             0.99215,             0.96369,            0.008961,           0.0095894,           0.0008362,           0.0078915,           0.0078915,           0.0078915
                2132,            0.021526,             0.01979,           0.0054957,             0.96049,             0.97176,             0.98798,             0.95974,           0.0089606,           0.0095879,          0.00083619,           0.0078905,           0.0078905,           0.0078905
                2133,            0.022162,            0.020608,           0.0055556,             0.96042,             0.97175,             0.99136,             0.96199,           0.0089598,           0.0095873,          0.00083611,           0.0078895,           0.0078895,           0.0078895
                2134,            0.020984,            0.019287,           0.0055879,             0.96123,              0.9724,             0.99389,             0.96458,           0.0089593,           0.0095863,           0.0008361,           0.0078885,           0.0078885,           0.0078885
                2135,             0.02153,            0.022261,           0.0053307,             0.96173,             0.97245,             0.99029,             0.96158,           0.0089582,           0.0095848,          0.00083601,           0.0078876,           0.0078876,           0.0078876
                2136,            0.021264,            0.021564,           0.0053135,             0.96091,             0.97181,             0.99347,              0.9634,           0.0089594,           0.0095855,          0.00083602,           0.0078866,           0.0078866,           0.0078866
                2137,            0.022036,            0.020907,           0.0052456,             0.96075,             0.97156,             0.99321,             0.96333,           0.0089593,           0.0095852,          0.00083591,           0.0078856,           0.0078856,           0.0078856
                2138,            0.021385,            0.020225,           0.0053647,             0.96059,             0.97142,             0.98966,             0.95951,           0.0089591,           0.0095847,          0.00083584,           0.0078846,           0.0078846,           0.0078846
                2139,            0.022164,            0.021189,             0.00553,             0.96147,             0.97238,             0.98998,             0.95996,           0.0089594,            0.009584,          0.00083588,           0.0078836,           0.0078836,           0.0078836
                2140,            0.022505,             0.02093,           0.0052891,             0.96108,               0.972,             0.98988,             0.95991,           0.0089591,           0.0095845,          0.00083589,           0.0078826,           0.0078826,           0.0078826
                2141,            0.021908,             0.02111,            0.005385,             0.96139,             0.97221,              0.9899,             0.95969,           0.0089593,           0.0095848,          0.00083585,           0.0078816,           0.0078816,           0.0078816
                2142,            0.021355,            0.020729,           0.0053769,             0.96025,             0.97114,             0.98909,             0.96041,           0.0089597,           0.0095845,          0.00083601,           0.0078806,           0.0078806,           0.0078806
                2143,            0.021296,            0.020315,           0.0053009,             0.96141,              0.9727,             0.99042,             0.96122,           0.0089603,           0.0095848,          0.00083581,           0.0078796,           0.0078796,           0.0078796
                2144,            0.021629,            0.021053,           0.0051729,             0.96112,             0.97234,             0.99198,             0.96147,           0.0089596,           0.0095845,          0.00083562,           0.0078786,           0.0078786,           0.0078786
                2145,            0.022131,            0.020767,           0.0055203,             0.96086,              0.9721,             0.99195,             0.96143,           0.0089597,           0.0095845,          0.00083558,           0.0078777,           0.0078777,           0.0078777
                2146,            0.021478,            0.020434,           0.0053751,             0.96149,             0.97317,             0.99425,             0.96378,            0.008959,           0.0095838,          0.00083538,           0.0078767,           0.0078767,           0.0078767
                2147,            0.021922,            0.021606,           0.0054323,             0.96071,             0.97211,             0.99184,             0.96146,           0.0089593,           0.0095831,          0.00083545,           0.0078757,           0.0078757,           0.0078757
                2148,            0.020253,            0.018956,           0.0053735,             0.96108,             0.97232,             0.99016,             0.96054,           0.0089598,           0.0095838,           0.0008355,           0.0078747,           0.0078747,           0.0078747
                2149,            0.022164,             0.02046,           0.0053291,             0.96065,             0.97205,             0.99354,             0.96312,           0.0089606,           0.0095844,          0.00083536,           0.0078737,           0.0078737,           0.0078737
                2150,            0.021417,            0.020156,           0.0054686,             0.96064,             0.97195,             0.99166,             0.96225,           0.0089608,           0.0095846,          0.00083515,           0.0078727,           0.0078727,           0.0078727
                2151,            0.022441,            0.022154,           0.0051953,             0.96045,             0.97129,             0.98934,             0.96043,           0.0089624,            0.009584,          0.00083513,           0.0078717,           0.0078717,           0.0078717
                2152,            0.022181,            0.020818,           0.0053866,             0.96054,             0.97145,             0.99118,              0.9617,           0.0089623,           0.0095854,          0.00083509,           0.0078707,           0.0078707,           0.0078707
                2153,            0.021319,            0.020483,           0.0054405,             0.96054,             0.97184,             0.98979,             0.96034,           0.0089615,           0.0095843,          0.00083514,           0.0078697,           0.0078697,           0.0078697
                2154,            0.022013,            0.022196,           0.0054444,             0.96071,             0.97205,             0.98997,             0.96018,            0.008962,           0.0095837,            0.000835,           0.0078687,           0.0078687,           0.0078687
                2155,            0.021458,             0.02119,           0.0052024,             0.96076,               0.972,             0.99176,             0.96081,           0.0089627,           0.0095841,          0.00083507,           0.0078678,           0.0078678,           0.0078678
                2156,             0.02225,            0.019576,           0.0051618,              0.9607,             0.97208,             0.99161,              0.9608,           0.0089633,           0.0095837,          0.00083505,           0.0078668,           0.0078668,           0.0078668
                2157,            0.022154,            0.019799,           0.0055515,              0.9602,             0.97159,             0.99145,             0.96066,           0.0089623,           0.0095831,          0.00083505,           0.0078658,           0.0078658,           0.0078658
                2158,            0.022067,            0.019705,           0.0053329,             0.96128,             0.97251,             0.99226,             0.96124,           0.0089602,           0.0095818,          0.00083502,           0.0078648,           0.0078648,           0.0078648
                2159,            0.021751,            0.020907,           0.0052732,             0.96045,             0.97174,              0.9916,             0.96071,           0.0089592,           0.0095812,          0.00083498,           0.0078638,           0.0078638,           0.0078638
                2160,            0.021559,            0.021279,           0.0056552,             0.96048,             0.97178,             0.98975,             0.95981,           0.0089591,             0.00958,          0.00083492,           0.0078628,           0.0078628,           0.0078628
                2161,             0.02096,            0.021605,           0.0054436,             0.96133,             0.97255,             0.99005,             0.95972,           0.0089585,           0.0095807,          0.00083481,           0.0078618,           0.0078618,           0.0078618
                2162,            0.021692,            0.020137,            0.005309,             0.96113,             0.97242,             0.98835,             0.95886,           0.0089578,             0.00958,          0.00083472,           0.0078608,           0.0078608,           0.0078608
                2163,            0.021571,               0.019,           0.0051941,             0.96159,             0.97279,             0.99225,             0.96204,           0.0089583,           0.0095796,          0.00083471,           0.0078598,           0.0078598,           0.0078598
                2164,            0.021759,            0.020949,            0.005292,             0.96107,             0.97235,             0.99368,             0.96407,           0.0089584,           0.0095801,          0.00083473,           0.0078588,           0.0078588,           0.0078588
                2165,             0.02283,            0.021905,           0.0053463,             0.96107,             0.97235,             0.98997,             0.96139,            0.008959,           0.0095796,          0.00083471,           0.0078579,           0.0078579,           0.0078579
                2166,            0.021374,            0.020863,           0.0051905,             0.96168,             0.97297,             0.98848,             0.96013,           0.0089594,           0.0095789,          0.00083465,           0.0078569,           0.0078569,           0.0078569
                2167,             0.02152,            0.020183,           0.0053331,             0.96097,             0.97217,             0.98809,             0.95959,             0.00896,           0.0095789,          0.00083472,           0.0078559,           0.0078559,           0.0078559
                2168,            0.021391,            0.019014,           0.0049777,             0.96046,             0.97174,             0.99136,             0.96245,           0.0089597,            0.009579,          0.00083472,           0.0078549,           0.0078549,           0.0078549
                2169,            0.021561,            0.020316,           0.0053029,             0.96011,             0.97132,             0.98946,             0.96034,             0.00896,           0.0095781,          0.00083476,           0.0078539,           0.0078539,           0.0078539
                2170,            0.021616,             0.02019,           0.0052869,             0.96088,             0.97213,             0.99356,             0.96377,           0.0089608,           0.0095788,          0.00083468,           0.0078529,           0.0078529,           0.0078529
                2171,            0.022679,            0.021099,           0.0053363,             0.96107,             0.97241,              0.9917,             0.96318,           0.0089601,            0.009578,          0.00083451,           0.0078519,           0.0078519,           0.0078519
                2172,            0.021351,            0.021571,           0.0053796,             0.96099,             0.97227,             0.98992,             0.96076,           0.0089595,           0.0095774,          0.00083461,           0.0078509,           0.0078509,           0.0078509
                2173,            0.020938,            0.020036,           0.0055382,              0.9603,             0.97156,             0.98966,             0.96041,           0.0089593,           0.0095772,          0.00083456,           0.0078499,           0.0078499,           0.0078499
                2174,            0.022373,            0.021073,           0.0055275,              0.9611,             0.97237,             0.98805,             0.95924,           0.0089581,           0.0095769,          0.00083459,           0.0078489,           0.0078489,           0.0078489
                2175,            0.021689,            0.021129,           0.0053394,             0.96101,             0.97227,             0.99181,             0.96209,           0.0089591,           0.0095763,          0.00083458,            0.007848,            0.007848,            0.007848
                2176,            0.022476,            0.020918,            0.005366,             0.96107,             0.97233,             0.99183,             0.96314,           0.0089576,           0.0095759,          0.00083454,            0.007847,            0.007847,            0.007847
                2177,            0.021145,            0.019761,           0.0052023,              0.9614,             0.97258,             0.99027,             0.96108,           0.0089581,           0.0095758,          0.00083458,            0.007846,            0.007846,            0.007846
                2178,            0.022082,            0.020887,           0.0053223,              0.9612,             0.97237,             0.99359,             0.96416,           0.0089573,           0.0095758,          0.00083461,            0.007845,            0.007845,            0.007845
                2179,            0.021408,            0.020586,           0.0054972,             0.96006,             0.97122,             0.98939,             0.96119,           0.0089575,           0.0095759,          0.00083479,            0.007844,            0.007844,            0.007844
                2180,            0.021126,            0.019245,           0.0054886,             0.96161,             0.97277,             0.99221,             0.96377,           0.0089567,           0.0095744,          0.00083474,            0.007843,            0.007843,            0.007843
                2181,            0.021537,            0.020749,           0.0056461,             0.96023,              0.9719,             0.99175,             0.96379,           0.0089571,           0.0095742,          0.00083478,            0.007842,            0.007842,            0.007842
                2182,            0.021891,            0.019943,           0.0053735,             0.96115,             0.97237,             0.99201,             0.96291,           0.0089564,            0.009574,          0.00083491,            0.007841,            0.007841,            0.007841
                2183,            0.021081,            0.020236,           0.0051905,              0.9611,              0.9724,             0.99012,             0.96196,           0.0089563,           0.0095733,          0.00083492,             0.00784,             0.00784,             0.00784
                2184,            0.022303,            0.020517,           0.0051394,              0.9606,             0.97227,             0.99174,             0.96273,           0.0089572,           0.0095732,          0.00083473,            0.007839,            0.007839,            0.007839
                2185,            0.021136,            0.019576,            0.005413,             0.96072,             0.97244,             0.99013,             0.96176,           0.0089567,           0.0095724,           0.0008347,           0.0078381,           0.0078381,           0.0078381
                2186,            0.022034,            0.020727,           0.0050228,             0.96028,             0.97203,             0.99154,             0.96239,           0.0089568,           0.0095715,          0.00083457,           0.0078371,           0.0078371,           0.0078371
                2187,            0.021765,            0.020678,           0.0052611,             0.96078,             0.97202,             0.98995,             0.96151,           0.0089549,           0.0095711,          0.00083451,           0.0078361,           0.0078361,           0.0078361
                2188,            0.022004,            0.019817,           0.0053878,             0.96095,             0.97218,             0.99178,             0.96352,           0.0089551,           0.0095696,          0.00083447,           0.0078351,           0.0078351,           0.0078351
                2189,            0.022834,            0.021736,           0.0053882,             0.96092,             0.97215,             0.99188,             0.96213,           0.0089545,             0.00957,          0.00083458,           0.0078341,           0.0078341,           0.0078341
                2190,            0.021699,            0.019356,           0.0054323,             0.96109,             0.97233,              0.9902,             0.96036,           0.0089547,           0.0095706,          0.00083464,           0.0078331,           0.0078331,           0.0078331
                2191,            0.021854,            0.021016,           0.0053691,             0.96013,             0.97171,             0.99164,             0.96164,           0.0089541,           0.0095698,          0.00083453,           0.0078321,           0.0078321,           0.0078321
                2192,            0.021519,            0.020122,           0.0052293,             0.96016,             0.97182,             0.98978,             0.95997,           0.0089538,           0.0095706,          0.00083451,           0.0078311,           0.0078311,           0.0078311
                2193,             0.02182,            0.019546,            0.005536,             0.95985,             0.97109,             0.99112,             0.96107,           0.0089537,           0.0095707,          0.00083438,           0.0078301,           0.0078301,           0.0078301
                2194,            0.021563,            0.020071,           0.0053692,             0.95956,             0.97131,             0.99096,             0.96098,           0.0089526,             0.00957,          0.00083423,           0.0078291,           0.0078291,           0.0078291
                2195,            0.022835,            0.021651,           0.0053274,             0.96078,             0.97244,             0.99006,             0.96061,            0.008952,             0.00957,          0.00083423,           0.0078282,           0.0078282,           0.0078282
                2196,            0.022623,            0.019984,           0.0053336,              0.9592,             0.97094,             0.99103,             0.96161,           0.0089526,           0.0095691,          0.00083418,           0.0078272,           0.0078272,           0.0078272
                2197,            0.021085,            0.020477,           0.0056263,             0.96033,             0.97195,             0.98967,             0.96083,           0.0089515,           0.0095689,          0.00083422,           0.0078262,           0.0078262,           0.0078262
                2198,            0.020513,            0.019567,           0.0052149,             0.96039,             0.97209,             0.98773,             0.95949,           0.0089519,           0.0095681,          0.00083423,           0.0078252,           0.0078252,           0.0078252
                2199,             0.02175,            0.021383,           0.0054745,             0.96002,             0.97168,             0.99331,             0.96334,            0.008951,           0.0095683,          0.00083398,           0.0078242,           0.0078242,           0.0078242
                2200,            0.021561,            0.020816,           0.0052464,             0.96084,             0.97239,             0.99371,             0.96414,           0.0089508,           0.0095676,          0.00083387,           0.0078232,           0.0078232,           0.0078232
                2201,            0.022218,            0.022063,           0.0054757,             0.96033,             0.97193,              0.9896,             0.96078,           0.0089507,           0.0095677,          0.00083384,           0.0078222,           0.0078222,           0.0078222
                2202,            0.020509,            0.020055,            0.005439,               0.961,             0.97249,             0.99016,             0.96103,           0.0089495,           0.0095671,          0.00083394,           0.0078212,           0.0078212,           0.0078212
                2203,            0.021747,            0.020952,           0.0053934,             0.96072,             0.97233,             0.99197,             0.96192,             0.00895,           0.0095664,          0.00083399,           0.0078202,           0.0078202,           0.0078202
                2204,            0.021503,            0.019626,           0.0051315,             0.96038,             0.97205,             0.98982,             0.96083,           0.0089495,           0.0095667,          0.00083403,           0.0078192,           0.0078192,           0.0078192
                2205,            0.022691,            0.021481,           0.0055568,             0.96003,              0.9717,             0.98974,             0.96051,           0.0089492,           0.0095665,          0.00083396,           0.0078183,           0.0078183,           0.0078183
                2206,            0.022509,            0.021501,           0.0056016,             0.96056,             0.97206,             0.99171,             0.96145,           0.0089498,           0.0095667,          0.00083403,           0.0078173,           0.0078173,           0.0078173
                2207,            0.021869,            0.020576,           0.0054821,             0.96036,             0.97202,             0.98767,             0.95884,           0.0089491,           0.0095666,          0.00083403,           0.0078163,           0.0078163,           0.0078163
                2208,            0.020652,            0.020667,           0.0054994,             0.96123,             0.97194,             0.99151,             0.96246,            0.008949,           0.0095662,          0.00083397,           0.0078153,           0.0078153,           0.0078153
                2209,            0.021646,             0.02065,           0.0054565,             0.96118,             0.97275,             0.99214,             0.96225,           0.0089493,           0.0095666,          0.00083393,           0.0078143,           0.0078143,           0.0078143
                2210,            0.021259,            0.019735,           0.0056857,              0.9611,             0.97267,             0.98849,             0.95901,           0.0089489,           0.0095668,           0.0008338,           0.0078133,           0.0078133,           0.0078133
                2211,            0.022569,            0.021141,            0.005361,              0.9603,             0.97194,             0.98766,             0.95841,           0.0089484,           0.0095656,          0.00083388,           0.0078123,           0.0078123,           0.0078123
                2212,            0.020936,            0.020562,            0.005687,             0.96048,             0.97211,             0.99186,             0.96154,           0.0089484,           0.0095659,          0.00083355,           0.0078113,           0.0078113,           0.0078113
                2213,            0.021999,            0.020205,            0.005271,             0.96108,             0.97265,             0.99191,             0.96153,           0.0089494,           0.0095675,          0.00083348,           0.0078103,           0.0078103,           0.0078103
                2214,             0.02204,            0.021279,           0.0055652,             0.96029,             0.97174,             0.99168,              0.9614,           0.0089473,           0.0095661,          0.00083345,           0.0078093,           0.0078093,           0.0078093
                2215,             0.02087,            0.021229,           0.0052723,             0.96023,             0.97185,             0.98977,             0.96044,           0.0089466,           0.0095651,           0.0008334,           0.0078084,           0.0078084,           0.0078084
                2216,            0.022213,            0.021783,           0.0054777,             0.96043,             0.97204,             0.99179,             0.96245,           0.0089483,           0.0095651,          0.00083343,           0.0078074,           0.0078074,           0.0078074
                2217,            0.020617,            0.019414,           0.0050477,             0.96175,             0.97282,             0.99047,             0.96107,           0.0089468,           0.0095636,          0.00083346,           0.0078064,           0.0078064,           0.0078064
                2218,            0.022086,            0.021338,           0.0053465,             0.96103,             0.97255,             0.99194,             0.96195,           0.0089468,            0.009564,          0.00083349,           0.0078054,           0.0078054,           0.0078054
                2219,            0.022576,             0.02165,           0.0055593,              0.9615,             0.97216,             0.99188,             0.96215,           0.0089468,           0.0095638,          0.00083354,           0.0078044,           0.0078044,           0.0078044
                2220,            0.020928,            0.021432,           0.0054113,             0.96137,             0.97194,             0.98795,             0.95868,           0.0089467,           0.0095636,          0.00083363,           0.0078034,           0.0078034,           0.0078034
                2221,            0.021903,             0.02127,           0.0055648,             0.96106,             0.97171,              0.9898,             0.95944,           0.0089463,           0.0095635,          0.00083367,           0.0078024,           0.0078024,           0.0078024
                2222,            0.022255,             0.02199,           0.0053396,              0.9609,             0.97195,             0.98976,             0.95978,           0.0089467,           0.0095641,          0.00083349,           0.0078014,           0.0078014,           0.0078014
                2223,            0.021659,            0.020609,           0.0054689,             0.96154,             0.97218,             0.99013,             0.96037,           0.0089463,           0.0095635,          0.00083352,           0.0078004,           0.0078004,           0.0078004
                2224,             0.02187,            0.021036,            0.005288,             0.96146,               0.972,             0.99175,             0.96092,           0.0089462,           0.0095643,          0.00083354,           0.0077995,           0.0077995,           0.0077995
                2225,            0.021046,            0.020975,            0.005389,             0.96163,             0.97218,             0.99172,             0.96132,           0.0089462,           0.0095632,          0.00083356,           0.0077985,           0.0077985,           0.0077985
                2226,            0.021518,            0.019915,           0.0052063,              0.9612,             0.97192,             0.99178,             0.96219,            0.008945,            0.009563,           0.0008335,           0.0077975,           0.0077975,           0.0077975
                2227,            0.021458,            0.020945,           0.0052288,             0.96124,             0.97187,             0.99168,             0.96214,           0.0089448,           0.0095629,          0.00083359,           0.0077965,           0.0077965,           0.0077965
                2228,            0.021638,            0.019994,             0.00527,             0.96136,             0.97198,              0.9898,             0.95974,           0.0089439,           0.0095628,           0.0008337,           0.0077955,           0.0077955,           0.0077955
                2229,            0.022357,            0.021166,           0.0051224,             0.96119,             0.97173,             0.99151,              0.9612,           0.0089441,           0.0095624,          0.00083369,           0.0077945,           0.0077945,           0.0077945
                2230,            0.020901,            0.020139,           0.0050908,             0.96136,             0.97198,              0.9898,             0.96068,           0.0089444,           0.0095623,          0.00083387,           0.0077935,           0.0077935,           0.0077935
                2231,            0.021557,            0.019768,           0.0054453,             0.96167,             0.97262,             0.99402,             0.96346,           0.0089438,           0.0095622,          0.00083384,           0.0077925,           0.0077925,           0.0077925
                2232,            0.021544,            0.019726,           0.0051773,             0.96059,             0.97122,              0.9913,             0.96084,           0.0089427,           0.0095613,          0.00083393,           0.0077915,           0.0077915,           0.0077915
                2233,             0.02106,            0.019958,           0.0050533,             0.96053,             0.97206,             0.98973,             0.95925,           0.0089431,            0.009561,          0.00083388,           0.0077905,           0.0077905,           0.0077905
                2234,            0.022481,            0.021607,           0.0052487,              0.9605,               0.972,             0.99159,             0.96113,           0.0089425,           0.0095614,          0.00083377,           0.0077896,           0.0077896,           0.0077896
                2235,            0.021221,            0.019694,           0.0052406,             0.96033,             0.97105,             0.98925,             0.95899,            0.008941,           0.0095617,          0.00083383,           0.0077886,           0.0077886,           0.0077886
                2236,            0.021595,            0.020345,           0.0055516,             0.96118,             0.97173,             0.98978,             0.96021,            0.008941,           0.0095617,          0.00083395,           0.0077876,           0.0077876,           0.0077876
                2237,            0.022058,            0.020987,           0.0051963,             0.95998,             0.97146,             0.99138,             0.96109,           0.0089399,           0.0095615,          0.00083399,           0.0077866,           0.0077866,           0.0077866
                2238,            0.021104,            0.020951,           0.0050338,             0.96041,             0.97185,             0.99179,             0.96112,           0.0089395,            0.009561,          0.00083398,           0.0077856,           0.0077856,           0.0077856
                2239,             0.02165,            0.020364,           0.0051593,              0.9612,             0.97271,             0.99207,             0.96137,           0.0089386,           0.0095594,            0.000834,           0.0077846,           0.0077846,           0.0077846
                2240,            0.021392,            0.020179,            0.005211,             0.96114,             0.97257,             0.99035,             0.96016,           0.0089382,           0.0095591,          0.00083401,           0.0077836,           0.0077836,           0.0077836
                2241,            0.021086,            0.019867,           0.0051994,             0.96084,             0.97236,             0.99177,             0.96125,           0.0089376,           0.0095583,            0.000834,           0.0077826,           0.0077826,           0.0077826
                2242,            0.021748,            0.020888,           0.0051788,             0.96113,              0.9717,             0.98975,             0.96068,           0.0089377,            0.009558,          0.00083401,           0.0077816,           0.0077816,           0.0077816
                2243,            0.021638,            0.020788,           0.0049905,             0.96114,             0.97164,             0.99149,             0.96139,            0.008938,           0.0095568,          0.00083387,           0.0077806,           0.0077806,           0.0077806
                2244,            0.021337,            0.021573,           0.0051032,             0.96128,             0.97191,             0.99157,             0.96123,           0.0089381,           0.0095564,          0.00083384,           0.0077797,           0.0077797,           0.0077797
                2245,            0.022058,            0.020327,             0.00542,             0.96114,             0.97256,             0.99196,             0.96241,           0.0089365,           0.0095551,          0.00083395,           0.0077787,           0.0077787,           0.0077787
                2246,            0.021446,            0.020561,           0.0052569,             0.96077,             0.97219,             0.98998,             0.96031,           0.0089357,           0.0095545,          0.00083389,           0.0077777,           0.0077777,           0.0077777
                2247,            0.020824,            0.020712,           0.0053083,             0.96166,             0.97255,             0.99016,             0.96066,           0.0089349,           0.0095534,          0.00083394,           0.0077767,           0.0077767,           0.0077767
                2248,            0.021339,            0.019781,           0.0050267,             0.96034,             0.97138,             0.98961,             0.95936,           0.0089333,           0.0095521,          0.00083389,           0.0077757,           0.0077757,           0.0077757
                2249,             0.02074,            0.020644,           0.0052229,             0.96067,             0.97163,             0.99157,             0.96239,           0.0089323,           0.0095511,          0.00083389,           0.0077747,           0.0077747,           0.0077747
                2250,            0.022093,            0.020674,           0.0051503,             0.96149,             0.97204,             0.98812,             0.95905,           0.0089326,           0.0095513,          0.00083387,           0.0077737,           0.0077737,           0.0077737
                2251,            0.020335,            0.020147,           0.0051555,             0.96167,             0.97254,             0.98838,             0.95916,           0.0089324,           0.0095503,          0.00083387,           0.0077727,           0.0077727,           0.0077727
                2252,            0.021213,            0.019521,            0.005067,             0.96146,             0.97239,             0.99019,             0.96093,           0.0089314,           0.0095502,          0.00083389,           0.0077717,           0.0077717,           0.0077717
                2253,            0.021687,            0.020247,            0.005235,             0.96027,             0.97077,             0.99098,             0.96034,           0.0089298,           0.0095489,          0.00083395,           0.0077707,           0.0077707,           0.0077707
                2254,            0.022056,            0.020616,           0.0053104,             0.96024,             0.97212,             0.99191,             0.96242,           0.0089294,           0.0095484,          0.00083401,           0.0077698,           0.0077698,           0.0077698
                2255,            0.021156,            0.019812,           0.0051003,             0.96133,             0.97183,             0.99008,             0.96027,           0.0089287,           0.0095475,          0.00083403,           0.0077688,           0.0077688,           0.0077688
                2256,            0.022409,            0.020796,           0.0051434,             0.96026,             0.97082,             0.99109,             0.96069,           0.0089288,           0.0095466,          0.00083406,           0.0077678,           0.0077678,           0.0077678
                2257,            0.021271,            0.020603,           0.0051706,             0.96044,              0.9713,             0.99336,             0.96242,           0.0089299,           0.0095469,          0.00083403,           0.0077668,           0.0077668,           0.0077668
                2258,            0.021286,            0.020107,           0.0052857,             0.96063,             0.97122,             0.99125,             0.96149,           0.0089284,           0.0095461,          0.00083407,           0.0077658,           0.0077658,           0.0077658
                2259,            0.021991,            0.021321,           0.0053596,             0.96145,             0.97231,             0.99382,             0.96306,           0.0089288,           0.0095454,          0.00083408,           0.0077648,           0.0077648,           0.0077648
                2260,            0.020692,            0.020543,           0.0054721,             0.96093,             0.97143,             0.99135,             0.96066,           0.0089286,           0.0095468,          0.00083421,           0.0077638,           0.0077638,           0.0077638
                2261,            0.022593,            0.022225,           0.0049544,             0.96111,             0.97211,              0.9899,              0.9598,           0.0089278,           0.0095451,           0.0008342,           0.0077628,           0.0077628,           0.0077628
                2262,            0.021461,            0.019063,           0.0050867,             0.96123,              0.9721,             0.98799,             0.95824,           0.0089278,           0.0095453,          0.00083419,           0.0077618,           0.0077618,           0.0077618
                2263,            0.020947,            0.019617,           0.0048905,             0.96103,             0.97197,             0.99192,             0.96157,            0.008927,           0.0095442,          0.00083436,           0.0077608,           0.0077608,           0.0077608
                2264,            0.021506,            0.020587,           0.0050395,             0.96082,             0.97185,             0.98789,             0.95864,           0.0089265,           0.0095439,          0.00083431,           0.0077599,           0.0077599,           0.0077599
                2265,            0.021226,            0.020696,           0.0050226,             0.96077,              0.9717,              0.9897,             0.95983,           0.0089269,           0.0095435,          0.00083423,           0.0077589,           0.0077589,           0.0077589
                2266,            0.021191,            0.018589,           0.0049317,              0.9609,             0.97183,             0.98983,             0.96031,           0.0089251,           0.0095434,          0.00083421,           0.0077579,           0.0077579,           0.0077579
                2267,            0.021934,            0.020196,           0.0050412,             0.96053,             0.97147,             0.99127,             0.96073,           0.0089243,           0.0095428,          0.00083425,           0.0077569,           0.0077569,           0.0077569
                2268,            0.020798,            0.019525,           0.0051418,             0.95994,             0.97133,             0.99123,             0.96158,           0.0089233,           0.0095422,          0.00083434,           0.0077559,           0.0077559,           0.0077559
                2269,            0.022587,            0.021475,           0.0051314,             0.96016,             0.97157,             0.98967,             0.95974,           0.0089227,            0.009542,           0.0008342,           0.0077549,           0.0077549,           0.0077549
                2270,            0.021681,            0.019828,           0.0050597,             0.95963,             0.97112,             0.99119,             0.96169,           0.0089213,           0.0095406,          0.00083427,           0.0077539,           0.0077539,           0.0077539
                2271,            0.022684,            0.021855,           0.0055004,             0.96082,             0.97222,             0.98824,             0.95832,           0.0089209,           0.0095408,          0.00083422,           0.0077529,           0.0077529,           0.0077529
                2272,            0.021198,            0.020406,           0.0051337,             0.96081,             0.97222,              0.9882,             0.95846,           0.0089201,             0.00954,          0.00083433,           0.0077519,           0.0077519,           0.0077519
                2273,            0.019805,            0.019839,           0.0051967,             0.96023,             0.97172,             0.98952,             0.95979,           0.0089196,           0.0095399,          0.00083437,           0.0077509,           0.0077509,           0.0077509
                2274,            0.021427,            0.020626,           0.0051487,             0.96002,             0.97152,             0.99137,             0.96168,           0.0089196,           0.0095389,          0.00083421,             0.00775,             0.00775,             0.00775
                2275,            0.020953,            0.020443,           0.0049547,             0.96124,             0.97263,             0.99041,             0.96101,           0.0089194,           0.0095389,          0.00083428,            0.007749,            0.007749,            0.007749
                2276,             0.02269,             0.02114,           0.0050559,             0.96114,             0.97255,             0.99025,             0.95966,           0.0089202,           0.0095398,          0.00083419,            0.007748,            0.007748,            0.007748
                2277,            0.021389,            0.019361,           0.0052827,             0.96155,             0.97294,             0.99221,             0.96265,           0.0089205,           0.0095385,          0.00083423,            0.007747,            0.007747,            0.007747
                2278,            0.021849,            0.020833,           0.0051939,             0.96025,             0.97169,             0.99157,             0.96186,           0.0089206,           0.0095389,          0.00083422,            0.007746,            0.007746,            0.007746
                2279,            0.021926,            0.020229,           0.0052469,             0.96056,             0.97189,             0.99357,             0.96318,           0.0089207,           0.0095389,          0.00083426,            0.007745,            0.007745,            0.007745
                2280,            0.021401,            0.021155,           0.0052601,             0.96075,             0.97216,             0.99193,             0.96121,           0.0089201,           0.0095377,          0.00083434,            0.007744,            0.007744,            0.007744
                2281,            0.020659,            0.021168,           0.0054478,             0.96057,             0.97194,              0.9898,             0.95936,           0.0089203,           0.0095377,          0.00083434,            0.007743,            0.007743,            0.007743
                2282,            0.022565,            0.020749,           0.0051019,             0.95971,              0.9706,             0.98926,             0.96023,           0.0089199,           0.0095373,          0.00083424,            0.007742,            0.007742,            0.007742
                2283,            0.020984,            0.019145,           0.0054258,             0.96112,             0.97191,             0.99211,             0.96174,           0.0089204,            0.009538,          0.00083415,            0.007741,            0.007741,            0.007741
                2284,            0.021773,            0.020142,           0.0053508,             0.96073,              0.9715,             0.99178,              0.9623,           0.0089197,           0.0095358,          0.00083425,           0.0077401,           0.0077401,           0.0077401
