               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.029946,            0.022244,           0.0078867,             0.80649,             0.93467,              0.9787,             0.70952,            0.024698,            0.014231,           0.0021051,           0.0099901,           0.0099901,           0.0099901
                  12,            0.029293,            0.022095,           0.0074214,             0.81524,             0.95788,             0.98509,             0.73385,            0.022534,            0.013925,           0.0020865,           0.0099891,           0.0099891,           0.0099891
                  13,            0.029361,            0.023384,           0.0075305,             0.81037,             0.94369,             0.98463,             0.75131,            0.024355,            0.014542,           0.0021018,           0.0099881,           0.0099881,           0.0099881
                  14,            0.030215,            0.023486,           0.0078975,             0.81976,             0.96792,             0.98429,             0.75076,            0.022645,            0.014115,           0.0019802,           0.0099871,           0.0099871,           0.0099871
                  15,            0.029868,            0.022664,           0.0083172,             0.83433,             0.93926,              0.9851,             0.74821,            0.024606,            0.014145,            0.002067,           0.0099861,           0.0099861,           0.0099861
                  16,             0.02833,            0.022101,             0.00761,             0.81958,             0.96008,             0.98543,             0.75547,            0.023451,            0.014022,           0.0021071,           0.0099852,           0.0099852,           0.0099852
                  17,            0.029075,            0.024424,           0.0071391,             0.82379,             0.95381,             0.98639,             0.76677,            0.022674,            0.014264,           0.0019986,           0.0099842,           0.0099842,           0.0099842
                  18,            0.028307,            0.022661,           0.0073335,             0.81713,             0.94648,             0.98416,             0.76978,            0.021839,            0.014183,           0.0020785,           0.0099832,           0.0099832,           0.0099832
                  19,            0.029095,            0.023827,           0.0073315,             0.80682,             0.95751,              0.9838,             0.75543,            0.022681,            0.014239,           0.0019604,           0.0099822,           0.0099822,           0.0099822
                  20,             0.03001,            0.023675,           0.0072159,             0.87267,               0.935,             0.98962,             0.75731,            0.023662,            0.014565,           0.0019584,           0.0099812,           0.0099812,           0.0099812
                  21,            0.028674,            0.022251,           0.0081386,             0.78184,             0.95779,             0.98251,             0.73904,            0.024645,            0.014543,           0.0021311,           0.0099802,           0.0099802,           0.0099802
                  22,            0.029777,            0.022905,           0.0079602,             0.79028,             0.97207,             0.98462,             0.71193,            0.024148,            0.015109,           0.0022109,           0.0099792,           0.0099792,           0.0099792
                  23,            0.029172,            0.022139,           0.0074324,             0.81753,             0.95817,             0.98089,             0.73241,            0.023455,            0.014916,           0.0023166,           0.0099782,           0.0099782,           0.0099782
                  24,            0.028799,            0.024584,           0.0082991,             0.82827,             0.95638,             0.98133,             0.71477,            0.023651,            0.014511,           0.0022315,           0.0099772,           0.0099772,           0.0099772
                  25,            0.029548,            0.024498,           0.0077429,              0.7827,             0.98117,             0.98142,             0.69477,             0.02387,             0.01456,           0.0021551,           0.0099762,           0.0099762,           0.0099762
                  26,            0.029117,             0.02334,           0.0077527,             0.77538,             0.95435,             0.97361,             0.73017,            0.022604,            0.014105,           0.0020631,           0.0099753,           0.0099753,           0.0099753
                  27,            0.028609,             0.02398,           0.0078837,             0.81225,              0.9697,             0.98417,             0.76574,            0.021962,            0.014068,           0.0020398,           0.0099743,           0.0099743,           0.0099743
                  28,            0.029096,             0.02344,           0.0077727,             0.81006,              0.9693,             0.98645,             0.75277,            0.022372,            0.014261,           0.0022141,           0.0099733,           0.0099733,           0.0099733
                  29,            0.028272,            0.023846,           0.0080735,             0.84561,             0.96809,             0.98867,             0.76335,            0.022425,            0.014568,           0.0021225,           0.0099723,           0.0099723,           0.0099723
                  30,            0.030579,            0.024302,           0.0077649,             0.81576,             0.94616,             0.98353,              0.7146,            0.024317,            0.015204,           0.0020555,           0.0099713,           0.0099713,           0.0099713
                  31,            0.030389,            0.024323,           0.0078435,               0.844,             0.95993,             0.98576,              0.7581,            0.022462,            0.014575,           0.0020782,           0.0099703,           0.0099703,           0.0099703
                  32,            0.029169,            0.022991,           0.0078822,             0.82195,             0.97305,             0.98519,             0.73782,            0.022464,            0.014409,           0.0021374,           0.0099693,           0.0099693,           0.0099693
                  33,            0.028222,             0.02376,           0.0078708,              0.8587,              0.9569,             0.98448,             0.76272,            0.021765,            0.014255,           0.0021022,           0.0099683,           0.0099683,           0.0099683
                  34,            0.029192,            0.024311,           0.0082477,             0.85554,             0.96098,             0.98442,             0.74448,            0.022311,            0.014613,           0.0019722,           0.0099673,           0.0099673,           0.0099673
                  35,            0.030133,            0.023544,           0.0080218,             0.82884,             0.95463,             0.98338,             0.74816,             0.02307,             0.01469,           0.0021013,           0.0099663,           0.0099663,           0.0099663
                  36,            0.030042,             0.02388,           0.0075241,             0.84581,             0.96032,             0.98413,             0.74257,            0.023129,            0.014267,           0.0021526,           0.0099654,           0.0099654,           0.0099654
                  37,            0.030205,            0.024043,           0.0082348,             0.83265,             0.96088,             0.98212,             0.74495,            0.022616,            0.014355,           0.0021429,           0.0099644,           0.0099644,           0.0099644
                  38,            0.029022,            0.023392,           0.0078133,             0.82588,             0.95295,             0.98221,             0.75079,            0.022801,            0.014405,           0.0022745,           0.0099634,           0.0099634,           0.0099634
                  39,             0.02897,            0.023215,           0.0077845,             0.80646,             0.95016,             0.98072,              0.7427,            0.023214,            0.014296,           0.0023419,           0.0099624,           0.0099624,           0.0099624
                  40,            0.028133,            0.023361,            0.007754,             0.83282,             0.92482,             0.98121,             0.76301,            0.022857,            0.014275,           0.0025595,           0.0099614,           0.0099614,           0.0099614
                  41,            0.028135,              0.0223,           0.0074825,             0.84802,             0.94384,             0.98263,             0.73799,            0.023084,            0.014455,           0.0024003,           0.0099604,           0.0099604,           0.0099604
                  42,            0.028542,            0.022992,           0.0078396,             0.84082,              0.9595,             0.98208,             0.77063,            0.021674,             0.01423,           0.0020991,           0.0099594,           0.0099594,           0.0099594
                  43,            0.029265,            0.022865,           0.0076581,             0.85159,             0.96022,             0.98614,             0.75682,            0.022142,             0.01455,           0.0020999,           0.0099584,           0.0099584,           0.0099584
                  44,            0.029134,            0.024182,           0.0076142,             0.83834,             0.96121,             0.98433,             0.73705,            0.024451,            0.014754,           0.0021102,           0.0099574,           0.0099574,           0.0099574
                  45,            0.028986,            0.024719,           0.0075553,             0.84236,             0.96772,             0.98604,             0.76799,            0.022027,            0.014105,           0.0021959,           0.0099564,           0.0099564,           0.0099564
                  46,            0.028334,            0.023326,           0.0080502,             0.84003,             0.96326,             0.98575,             0.77889,            0.020899,             0.01408,           0.0019467,           0.0099555,           0.0099555,           0.0099555
                  47,            0.029391,            0.025239,           0.0071783,             0.83053,             0.92698,             0.98406,             0.73785,            0.022511,            0.014558,           0.0022621,           0.0099545,           0.0099545,           0.0099545
                  48,            0.028954,            0.022909,           0.0076157,             0.82582,             0.97202,             0.98783,             0.75475,            0.022577,            0.014423,           0.0019582,           0.0099535,           0.0099535,           0.0099535
                  49,            0.028939,            0.022593,             0.00754,             0.82059,             0.97671,             0.98915,              0.7656,            0.021968,            0.014115,           0.0020113,           0.0099525,           0.0099525,           0.0099525
                  50,            0.028678,            0.023395,           0.0078579,             0.83156,             0.96374,             0.98404,             0.74703,            0.022173,            0.014428,           0.0018693,           0.0099515,           0.0099515,           0.0099515
                  51,            0.029167,            0.022867,           0.0074212,             0.81872,             0.96083,             0.98452,              0.7456,             0.02182,            0.014366,            0.002065,           0.0099505,           0.0099505,           0.0099505
                  52,            0.029542,            0.022813,           0.0075786,              0.8509,             0.94377,             0.98291,             0.73742,            0.022515,            0.014303,           0.0021593,           0.0099495,           0.0099495,           0.0099495
                  53,              0.0296,            0.022282,           0.0076406,             0.85608,             0.94703,             0.98204,             0.74353,            0.022191,            0.014232,           0.0021569,           0.0099485,           0.0099485,           0.0099485
                  54,             0.02967,             0.02393,             0.00765,              0.8343,             0.95884,              0.9864,             0.73977,            0.021851,            0.014369,           0.0022142,           0.0099475,           0.0099475,           0.0099475
                  55,            0.028071,              0.0231,           0.0072422,             0.83697,             0.95082,             0.98502,             0.76306,            0.021807,            0.014179,           0.0019927,           0.0099465,           0.0099465,           0.0099465
                  56,            0.027762,            0.023493,           0.0077327,             0.82443,             0.95956,             0.98673,             0.74713,            0.022699,            0.014234,           0.0018414,           0.0099456,           0.0099456,           0.0099456
                  57,            0.028491,            0.023154,           0.0074609,             0.83916,             0.94266,             0.98313,             0.73739,            0.022754,            0.014539,           0.0019939,           0.0099446,           0.0099446,           0.0099446
                  58,            0.028743,            0.024035,           0.0074515,             0.85883,             0.95089,             0.98147,             0.71137,            0.025005,            0.014683,           0.0020614,           0.0099436,           0.0099436,           0.0099436
                  59,            0.027688,            0.022738,           0.0074629,              0.8508,             0.95845,             0.98962,             0.76674,            0.019882,            0.013791,           0.0019905,           0.0099426,           0.0099426,           0.0099426
                  60,            0.028165,            0.023026,           0.0072421,             0.80366,             0.97255,              0.9855,             0.75591,            0.022625,            0.014267,           0.0020262,           0.0099416,           0.0099416,           0.0099416
                  61,            0.027991,            0.023197,           0.0076712,             0.82989,             0.94213,             0.98217,             0.73462,            0.021517,            0.014171,           0.0023804,           0.0099406,           0.0099406,           0.0099406
                  62,             0.03089,            0.023189,           0.0078986,              0.8191,             0.97898,             0.98678,             0.72856,            0.022679,            0.014478,           0.0020603,           0.0099396,           0.0099396,           0.0099396
                  63,            0.028848,            0.022697,           0.0074972,             0.83306,             0.97322,             0.98407,             0.75084,            0.020838,            0.014173,           0.0020185,           0.0099386,           0.0099386,           0.0099386
                  64,            0.028291,            0.022403,           0.0074577,             0.82386,             0.97139,             0.98592,             0.75287,            0.021528,             0.01421,           0.0019149,           0.0099376,           0.0099376,           0.0099376
                  65,             0.02807,            0.023243,            0.007461,             0.80868,             0.97524,             0.98587,             0.74987,            0.021997,            0.014291,           0.0021143,           0.0099366,           0.0099366,           0.0099366
                  66,            0.028678,            0.021986,           0.0076123,             0.79024,             0.98044,             0.98339,             0.75375,            0.022109,            0.014301,           0.0021786,           0.0099357,           0.0099357,           0.0099357
                  67,            0.029201,            0.024098,           0.0076336,             0.84704,             0.96217,             0.98756,             0.75518,            0.022995,            0.014606,           0.0021203,           0.0099347,           0.0099347,           0.0099347
                  68,            0.029002,            0.024224,           0.0082052,             0.87045,              0.9436,             0.98611,             0.75174,             0.02146,            0.014203,           0.0020567,           0.0099337,           0.0099337,           0.0099337
                  69,            0.029171,            0.023155,           0.0078567,              0.8769,             0.95188,             0.98688,             0.77026,            0.021606,            0.014053,           0.0020887,           0.0099327,           0.0099327,           0.0099327
                  70,            0.027413,            0.023826,           0.0077383,             0.87204,             0.94723,             0.98777,             0.76264,             0.02175,            0.014062,           0.0019264,           0.0099317,           0.0099317,           0.0099317
                  71,            0.028612,            0.023224,           0.0075916,             0.86876,             0.94581,             0.98804,             0.74502,            0.023048,             0.01454,           0.0018884,           0.0099307,           0.0099307,           0.0099307
                  72,            0.028396,             0.02231,           0.0076754,             0.86852,             0.94354,             0.98443,             0.74791,            0.021794,            0.014096,           0.0019498,           0.0099297,           0.0099297,           0.0099297
                  73,            0.028595,            0.023312,           0.0074387,             0.87816,             0.96003,             0.98751,             0.76698,             0.02129,            0.013919,           0.0019695,           0.0099287,           0.0099287,           0.0099287
                  74,            0.028132,            0.021787,           0.0076382,             0.86383,             0.96388,             0.98506,             0.77523,            0.021487,            0.013958,           0.0021826,           0.0099277,           0.0099277,           0.0099277
                  75,            0.028304,            0.022912,           0.0078558,             0.86518,             0.96262,              0.9872,             0.77014,            0.020201,            0.013731,           0.0020988,           0.0099267,           0.0099267,           0.0099267
                  76,            0.028328,            0.024509,           0.0077511,              0.8476,             0.97062,              0.9857,             0.75149,            0.020698,            0.013885,           0.0019657,           0.0099258,           0.0099258,           0.0099258
                  77,            0.028277,            0.022985,           0.0074858,             0.84185,             0.97372,             0.98435,                0.75,            0.021767,            0.014212,           0.0019613,           0.0099248,           0.0099248,           0.0099248
                  78,            0.028218,             0.02464,           0.0081967,             0.86409,             0.95805,             0.98963,             0.79324,            0.020353,            0.013896,           0.0020089,           0.0099238,           0.0099238,           0.0099238
                  79,            0.028443,             0.02317,           0.0075333,              0.8333,             0.96965,             0.98411,             0.74387,            0.021378,             0.01399,           0.0019407,           0.0099228,           0.0099228,           0.0099228
                  80,            0.027567,            0.022435,           0.0075764,             0.86756,             0.96679,             0.98615,              0.7578,            0.021724,            0.014312,           0.0019072,           0.0099218,           0.0099218,           0.0099218
                  81,            0.027863,            0.022858,           0.0067292,             0.87474,             0.94274,             0.98771,             0.76502,            0.021377,            0.014034,           0.0018668,           0.0099208,           0.0099208,           0.0099208
                  82,            0.029097,            0.024003,           0.0079165,             0.85844,             0.95793,             0.98495,             0.74913,            0.022304,            0.014331,           0.0018098,           0.0099198,           0.0099198,           0.0099198
                  83,            0.029582,            0.023747,             0.00771,             0.86018,             0.95884,             0.98703,             0.76688,            0.021098,            0.013997,           0.0019976,           0.0099188,           0.0099188,           0.0099188
                  84,            0.027231,            0.021989,           0.0074027,             0.85675,             0.97786,             0.98676,             0.75633,            0.020933,            0.014074,           0.0019845,           0.0099178,           0.0099178,           0.0099178
                  85,            0.029217,            0.023335,           0.0070588,             0.85017,             0.98385,             0.98746,             0.76255,            0.021177,            0.014292,           0.0018862,           0.0099168,           0.0099168,           0.0099168
                  86,            0.029287,            0.023362,           0.0079469,             0.87282,              0.9701,             0.98775,             0.77463,            0.020518,            0.014044,           0.0019402,           0.0099159,           0.0099159,           0.0099159
                  87,            0.028321,            0.023242,           0.0076661,             0.86307,             0.97376,             0.98807,             0.76733,            0.021019,            0.013993,           0.0021184,           0.0099149,           0.0099149,           0.0099149
                  88,            0.029632,            0.023279,           0.0077236,              0.8332,             0.95795,             0.98667,              0.7503,            0.021812,            0.014145,           0.0020108,           0.0099139,           0.0099139,           0.0099139
                  89,            0.027174,            0.022855,           0.0075408,             0.84414,             0.97571,             0.98647,               0.758,            0.020717,            0.014071,            0.001887,           0.0099129,           0.0099129,           0.0099129
                  90,            0.028916,            0.022522,           0.0072722,              0.8514,             0.97324,             0.98512,             0.76047,            0.021246,            0.013892,           0.0018255,           0.0099119,           0.0099119,           0.0099119
                  91,            0.028378,            0.021964,           0.0076846,             0.85837,             0.96345,              0.9854,             0.76677,            0.021053,            0.014285,           0.0019626,           0.0099109,           0.0099109,           0.0099109
                  92,            0.028389,            0.022032,           0.0074698,             0.84316,             0.96727,             0.98688,             0.76439,            0.022363,             0.01434,           0.0018014,           0.0099099,           0.0099099,           0.0099099
                  93,             0.02966,            0.023504,           0.0075507,             0.84977,             0.94922,             0.98745,             0.77829,            0.020809,             0.01398,           0.0017998,           0.0099089,           0.0099089,           0.0099089
                  94,            0.028791,            0.023334,            0.007109,             0.86023,             0.94227,             0.98474,             0.76123,            0.020667,            0.013865,           0.0019003,           0.0099079,           0.0099079,           0.0099079
                  95,            0.028865,            0.022932,           0.0071944,             0.84576,               0.969,             0.98462,             0.75855,            0.021535,            0.014018,           0.0018046,           0.0099069,           0.0099069,           0.0099069
                  96,            0.027218,            0.021673,           0.0074634,             0.88245,             0.96338,             0.98857,             0.76705,            0.020638,            0.014299,           0.0017374,            0.009906,            0.009906,            0.009906
                  97,             0.02816,            0.022488,           0.0068819,             0.85834,             0.95979,             0.98851,             0.76069,            0.021843,            0.014516,           0.0017533,            0.009905,            0.009905,            0.009905
                  98,            0.027925,            0.021645,           0.0072596,             0.85887,             0.95204,             0.98795,             0.76232,            0.020255,            0.014066,           0.0017964,            0.009904,            0.009904,            0.009904
                  99,            0.028089,            0.023817,           0.0068621,             0.87701,             0.95445,              0.9866,             0.76687,            0.021115,             0.01401,           0.0017884,            0.009903,            0.009903,            0.009903
                 100,            0.028676,            0.023174,           0.0072873,             0.85276,             0.97452,             0.98826,             0.76143,            0.021183,            0.014133,           0.0018218,            0.009902,            0.009902,            0.009902
                 101,            0.028866,            0.021815,           0.0075881,             0.85244,             0.97376,             0.98618,             0.76963,            0.021246,            0.014118,           0.0020238,            0.009901,            0.009901,            0.009901
                 102,            0.028221,            0.021812,           0.0072547,             0.83392,             0.96281,             0.98576,             0.76266,            0.021379,            0.014204,           0.0018957,              0.0099,              0.0099,              0.0099
                 103,              0.0277,            0.022881,           0.0073524,             0.87833,              0.9553,             0.98632,             0.77484,            0.021304,            0.014081,           0.0019012,            0.009899,            0.009899,            0.009899
                 104,            0.027726,             0.02242,           0.0074566,             0.88579,             0.96273,             0.99083,               0.771,            0.020447,             0.01392,           0.0021239,            0.009898,            0.009898,            0.009898
                 105,            0.028258,            0.023278,           0.0069675,             0.87198,             0.96536,             0.98634,              0.7759,            0.019967,            0.013841,           0.0019923,           0.0098971,           0.0098971,           0.0098971
                 106,            0.026728,            0.022739,           0.0075555,             0.87662,             0.96538,              0.9909,             0.78482,            0.020474,            0.013733,           0.0018361,           0.0098961,           0.0098961,           0.0098961
                 107,            0.027949,            0.022478,            0.007124,             0.87414,             0.96666,             0.98697,             0.76125,            0.021011,            0.013911,           0.0019361,           0.0098951,           0.0098951,           0.0098951
                 108,            0.027384,            0.024675,           0.0072377,             0.86747,             0.97516,             0.98526,             0.78122,             0.01991,            0.013972,           0.0021658,           0.0098941,           0.0098941,           0.0098941
                 109,            0.028961,            0.023507,           0.0070841,             0.88323,             0.96651,             0.98664,              0.7649,            0.020795,            0.014115,            0.002197,           0.0098931,           0.0098931,           0.0098931
                 110,            0.028676,             0.02256,           0.0071296,             0.87133,             0.96563,             0.98642,             0.74131,            0.021538,             0.01437,           0.0021607,           0.0098921,           0.0098921,           0.0098921
                 111,            0.027941,            0.023639,           0.0076246,             0.88061,             0.97584,             0.98549,             0.77806,            0.020235,            0.013997,           0.0022029,           0.0098911,           0.0098911,           0.0098911
                 112,            0.028373,            0.023437,           0.0076856,             0.85814,             0.97603,             0.98907,             0.78054,             0.02054,            0.014135,           0.0022751,           0.0098901,           0.0098901,           0.0098901
                 113,            0.027073,            0.023174,           0.0076064,              0.8875,             0.97283,             0.98944,             0.78579,            0.019806,            0.014044,           0.0021951,           0.0098891,           0.0098891,           0.0098891
                 114,            0.027957,            0.022419,           0.0071886,             0.86218,             0.96454,             0.98576,             0.76431,            0.021054,            0.014178,           0.0020508,           0.0098881,           0.0098881,           0.0098881
                 115,            0.027224,            0.021554,           0.0077901,             0.88626,             0.97055,             0.99088,             0.78781,            0.019973,            0.013737,            0.001994,           0.0098872,           0.0098872,           0.0098872
                 116,             0.02791,            0.022726,           0.0072475,             0.88656,             0.97757,             0.99034,             0.78407,            0.020545,            0.013877,           0.0017991,           0.0098862,           0.0098862,           0.0098862
                 117,            0.028569,            0.023208,           0.0072856,             0.87824,             0.96377,             0.98583,             0.78368,            0.020587,            0.013809,           0.0018913,           0.0098852,           0.0098852,           0.0098852
                 118,            0.028365,            0.022439,           0.0076579,              0.8628,             0.97843,             0.98695,              0.7624,            0.020701,            0.013854,           0.0017666,           0.0098842,           0.0098842,           0.0098842
                 119,            0.027847,            0.022042,           0.0073798,             0.84527,             0.96944,             0.98865,             0.77175,            0.020014,             0.01374,           0.0018777,           0.0098832,           0.0098832,           0.0098832
                 120,            0.028024,            0.022695,           0.0077563,              0.8694,             0.95683,             0.98262,             0.75571,            0.020279,            0.013624,           0.0021688,           0.0098822,           0.0098822,           0.0098822
                 121,            0.027464,            0.021425,           0.0076701,             0.85923,             0.97107,             0.98587,             0.76052,            0.020751,            0.013729,           0.0019428,           0.0098812,           0.0098812,           0.0098812
                 122,            0.029013,            0.023691,           0.0071305,             0.88035,             0.96581,             0.98901,             0.76684,            0.021302,            0.013599,            0.001842,           0.0098802,           0.0098802,           0.0098802
                 123,            0.028353,             0.02227,           0.0074064,             0.89552,             0.95966,             0.98611,             0.77998,            0.020553,            0.013747,           0.0019238,           0.0098792,           0.0098792,           0.0098792
                 124,            0.028032,            0.022966,            0.007548,             0.87713,             0.97516,             0.98514,             0.76832,            0.020749,            0.013758,           0.0017868,           0.0098782,           0.0098782,           0.0098782
                 125,            0.029416,            0.022975,           0.0073707,             0.87866,             0.96423,             0.98734,             0.77019,            0.020298,            0.013703,           0.0019477,           0.0098773,           0.0098773,           0.0098773
                 126,            0.027266,            0.023497,            0.007359,              0.8963,             0.96145,             0.98815,             0.79628,            0.018821,             0.01345,           0.0019041,           0.0098763,           0.0098763,           0.0098763
                 127,            0.026676,            0.022262,           0.0071536,             0.88447,             0.96638,             0.98817,              0.7984,            0.019333,            0.013539,           0.0018059,           0.0098753,           0.0098753,           0.0098753
                 128,            0.027736,            0.022024,           0.0073124,             0.87718,              0.9639,             0.98791,             0.74819,            0.021302,            0.014036,           0.0017088,           0.0098743,           0.0098743,           0.0098743
                 129,              0.0276,             0.02321,           0.0073769,             0.88591,             0.96534,             0.98985,             0.78112,            0.020639,            0.014017,           0.0017279,           0.0098733,           0.0098733,           0.0098733
                 130,            0.028157,            0.023299,           0.0072667,             0.88276,             0.95683,             0.98737,             0.76499,            0.020883,            0.013782,           0.0018713,           0.0098723,           0.0098723,           0.0098723
                 131,            0.027893,            0.022109,           0.0070908,             0.89942,             0.95948,              0.9889,             0.78818,            0.020019,            0.013723,           0.0018459,           0.0098713,           0.0098713,           0.0098713
                 132,            0.026774,            0.022021,             0.00729,             0.87622,             0.98223,             0.98839,             0.77761,            0.019503,            0.013672,           0.0018792,           0.0098703,           0.0098703,           0.0098703
                 133,            0.027092,            0.021885,            0.007627,             0.88294,             0.96424,             0.98957,             0.79402,             0.01972,            0.013672,           0.0018363,           0.0098693,           0.0098693,           0.0098693
                 134,            0.027586,            0.022554,           0.0072348,             0.86757,             0.97769,             0.98838,             0.78409,            0.019659,            0.013854,             0.00187,           0.0098683,           0.0098683,           0.0098683
                 135,            0.028024,            0.022109,           0.0075085,             0.89541,             0.97317,             0.98986,             0.78831,            0.019426,            0.013719,           0.0018723,           0.0098674,           0.0098674,           0.0098674
                 136,            0.027505,            0.022148,           0.0069402,             0.88653,             0.97428,             0.98622,             0.77163,            0.020264,            0.013703,           0.0017908,           0.0098664,           0.0098664,           0.0098664
                 137,            0.027823,            0.023321,           0.0069413,             0.88447,             0.96914,             0.98656,             0.77424,            0.020081,            0.013624,           0.0021112,           0.0098654,           0.0098654,           0.0098654
                 138,            0.028028,            0.022568,           0.0068314,             0.89117,             0.96593,             0.98728,             0.75748,            0.019802,            0.013366,           0.0021628,           0.0098644,           0.0098644,           0.0098644
                 139,            0.026694,            0.021684,           0.0075324,             0.86722,             0.97723,             0.98786,             0.78917,            0.019078,            0.013255,             0.00185,           0.0098634,           0.0098634,           0.0098634
                 140,            0.026803,            0.022641,           0.0071351,             0.87836,             0.98068,             0.98849,             0.79502,             0.01993,            0.013242,           0.0018297,           0.0098624,           0.0098624,           0.0098624
                 141,            0.028479,              0.0228,           0.0067797,             0.89002,             0.98185,             0.98901,             0.80496,            0.018705,            0.013256,           0.0017628,           0.0098614,           0.0098614,           0.0098614
                 142,            0.026786,            0.021891,           0.0067553,             0.89869,             0.96704,             0.99001,             0.78518,            0.019653,            0.013842,           0.0017146,           0.0098604,           0.0098604,           0.0098604
                 143,            0.028061,            0.022906,            0.006897,             0.87722,             0.96503,             0.98637,             0.78636,            0.020749,            0.013889,           0.0017443,           0.0098594,           0.0098594,           0.0098594
                 144,            0.028515,             0.02326,           0.0066357,             0.87966,             0.97157,             0.98953,             0.78758,            0.019614,            0.013586,           0.0016428,           0.0098584,           0.0098584,           0.0098584
                 145,            0.027427,            0.020837,           0.0074658,             0.88311,             0.97495,              0.9882,             0.77328,            0.019865,            0.013626,           0.0016944,           0.0098575,           0.0098575,           0.0098575
                 146,            0.028162,            0.021702,           0.0069003,             0.87194,             0.96806,             0.98771,             0.77391,            0.019773,            0.013558,           0.0018311,           0.0098565,           0.0098565,           0.0098565
                 147,            0.027852,            0.024249,           0.0072158,              0.8777,             0.96979,             0.98761,             0.78611,            0.019043,            0.013569,           0.0017548,           0.0098555,           0.0098555,           0.0098555
                 148,            0.028245,            0.022467,           0.0069693,             0.87659,             0.97356,             0.98834,             0.78311,            0.020304,            0.013969,           0.0018321,           0.0098545,           0.0098545,           0.0098545
                 149,            0.027922,            0.022869,           0.0077747,             0.89678,             0.96273,             0.98819,             0.79816,            0.019055,            0.013731,           0.0017982,           0.0098535,           0.0098535,           0.0098535
                 150,            0.027816,            0.023269,           0.0074474,             0.88611,             0.96758,             0.98679,             0.77778,            0.020209,            0.013733,             0.00185,           0.0098525,           0.0098525,           0.0098525
                 151,             0.02796,            0.022708,           0.0079686,             0.87728,              0.9705,             0.98807,             0.78831,            0.020404,             0.01368,           0.0016402,           0.0098515,           0.0098515,           0.0098515
                 152,            0.026819,            0.022059,           0.0072871,             0.88356,             0.97317,             0.98735,             0.79028,            0.019511,            0.013506,           0.0015941,           0.0098505,           0.0098505,           0.0098505
