               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  44,            0.026522,            0.019438,           0.0058885,             0.89563,             0.98636,             0.99052,             0.80191,            0.020175,            0.011429,           0.0012868,           0.0099574,           0.0099574,           0.0099574
                  45,            0.027148,            0.020894,           0.0060105,             0.90136,             0.98175,             0.99168,             0.79638,            0.021431,            0.011816,           0.0013506,           0.0099564,           0.0099564,           0.0099564
                  46,            0.025789,            0.019159,           0.0065923,              0.8922,             0.98594,             0.98973,             0.81351,            0.021581,            0.012079,           0.0011607,           0.0099555,           0.0099555,           0.0099555
                  47,            0.025936,            0.020086,           0.0059999,             0.87871,             0.98271,             0.98943,             0.80298,            0.021631,             0.01235,            0.001196,           0.0099545,           0.0099545,           0.0099545
                  48,            0.026681,             0.02031,           0.0061017,             0.88644,             0.98713,             0.98654,             0.80673,            0.021792,            0.012399,           0.0012392,           0.0099535,           0.0099535,           0.0099535
                  49,            0.025917,            0.020472,           0.0062851,             0.85996,             0.98692,               0.986,             0.79093,            0.020412,            0.012226,           0.0013229,           0.0099525,           0.0099525,           0.0099525
                  50,            0.026347,            0.019358,           0.0058623,             0.88768,             0.97171,             0.98729,             0.78627,            0.022175,            0.012332,           0.0012096,           0.0099515,           0.0099515,           0.0099515
                  51,            0.026702,            0.020364,           0.0062228,             0.87753,             0.98406,             0.98981,             0.78122,            0.022249,            0.012394,           0.0011919,           0.0099505,           0.0099505,           0.0099505
                  52,            0.027451,            0.019182,           0.0059897,             0.89799,             0.97678,             0.99058,             0.79122,            0.021698,            0.012141,           0.0012611,           0.0099495,           0.0099495,           0.0099495
                  53,             0.02669,            0.019658,           0.0060094,             0.90749,             0.97732,             0.99147,             0.80654,            0.020558,            0.012048,           0.0013444,           0.0099485,           0.0099485,           0.0099485
                  54,            0.026327,            0.019384,           0.0063263,             0.90016,             0.98683,             0.99109,             0.80869,            0.020492,            0.011845,           0.0012392,           0.0099475,           0.0099475,           0.0099475
                  55,            0.026415,             0.01836,           0.0059231,             0.86406,             0.97443,             0.98658,             0.77707,            0.022345,            0.012398,           0.0011158,           0.0099465,           0.0099465,           0.0099465
                  56,            0.027389,            0.019364,           0.0059988,             0.90257,              0.9841,             0.99266,             0.79148,            0.021313,            0.012062,           0.0012264,           0.0099456,           0.0099456,           0.0099456
                  57,             0.02665,            0.019273,           0.0061632,             0.90273,             0.97613,              0.9937,             0.80012,            0.020814,            0.011921,           0.0013926,           0.0099446,           0.0099446,           0.0099446
                  58,            0.026684,             0.01951,           0.0060116,             0.89265,             0.98165,              0.9902,             0.79118,            0.020779,            0.011888,           0.0012686,           0.0099436,           0.0099436,           0.0099436
                  59,            0.027815,            0.019726,           0.0061594,             0.89788,             0.98455,             0.99063,             0.79402,            0.020767,            0.011869,           0.0011798,           0.0099426,           0.0099426,           0.0099426
                  60,            0.026445,            0.019057,            0.006388,             0.89269,             0.97138,             0.98894,             0.80734,            0.020896,            0.011715,           0.0012802,           0.0099416,           0.0099416,           0.0099416
                  61,            0.027455,            0.019699,           0.0061682,             0.90733,             0.98024,             0.98994,             0.80424,            0.020751,            0.011947,           0.0013126,           0.0099406,           0.0099406,           0.0099406
                  62,            0.026965,            0.020215,           0.0063695,             0.91228,             0.98063,             0.99187,             0.80165,            0.020032,            0.011813,            0.001236,           0.0099396,           0.0099396,           0.0099396
                  63,            0.027395,            0.019925,           0.0060675,             0.88511,             0.97042,             0.98787,             0.78393,            0.021122,            0.011878,           0.0012418,           0.0099386,           0.0099386,           0.0099386
                  64,            0.026144,            0.019935,           0.0061588,             0.89924,             0.97268,             0.99307,             0.81128,            0.020213,            0.011602,           0.0012885,           0.0099376,           0.0099376,           0.0099376
                  65,            0.026562,            0.019557,           0.0060581,             0.88506,             0.97612,             0.99047,             0.78804,            0.020574,            0.011719,           0.0012436,           0.0099366,           0.0099366,           0.0099366
                  66,             0.02732,            0.018378,           0.0060687,             0.87436,             0.98346,             0.99019,             0.78723,            0.021559,            0.012382,           0.0013635,           0.0099357,           0.0099357,           0.0099357
                  67,            0.027567,            0.019527,           0.0058714,             0.86976,             0.98173,             0.99218,             0.77967,            0.022196,             0.01228,           0.0014053,           0.0099347,           0.0099347,           0.0099347
                  68,            0.027466,            0.019808,            0.006092,             0.87762,             0.98578,             0.99025,             0.80008,            0.020882,            0.012082,           0.0012615,           0.0099337,           0.0099337,           0.0099337
                  69,            0.027628,            0.020532,           0.0062105,             0.86518,             0.98927,             0.98986,             0.80626,            0.020568,            0.011975,           0.0014142,           0.0099327,           0.0099327,           0.0099327
                  70,            0.026743,            0.018802,           0.0065319,             0.89528,             0.99029,             0.98769,             0.79681,            0.020634,            0.011901,           0.0017058,           0.0099317,           0.0099317,           0.0099317
                  71,            0.025548,            0.019368,            0.006901,             0.92054,             0.97809,             0.99223,             0.81864,            0.020047,            0.011832,            0.001492,           0.0099307,           0.0099307,           0.0099307
                  72,            0.026098,            0.020587,           0.0061186,             0.92222,             0.97259,             0.99338,             0.79851,            0.020325,             0.01203,           0.0012923,           0.0099297,           0.0099297,           0.0099297
                  73,            0.026483,            0.019799,           0.0064351,             0.90651,              0.9834,             0.99085,                 0.8,              0.0211,            0.012078,           0.0012791,           0.0099287,           0.0099287,           0.0099287
                  74,            0.026873,             0.02056,            0.006017,             0.88928,             0.98301,             0.98938,             0.81256,             0.02197,             0.01195,           0.0012251,           0.0099277,           0.0099277,           0.0099277
                  75,            0.026054,            0.019372,           0.0059707,             0.91627,             0.98426,             0.99185,             0.82806,            0.019345,             0.01185,           0.0011977,           0.0099267,           0.0099267,           0.0099267
                  76,            0.026862,            0.020367,            0.006011,              0.9267,             0.97618,             0.99052,             0.80373,            0.019866,            0.011716,           0.0012196,           0.0099258,           0.0099258,           0.0099258
                  77,            0.026101,            0.018138,           0.0061678,             0.90794,             0.98326,             0.99101,             0.82237,            0.020043,            0.011912,           0.0013458,           0.0099248,           0.0099248,           0.0099248
                  78,            0.026839,            0.019991,           0.0063196,             0.90776,             0.98611,             0.99287,             0.80849,            0.021272,            0.012235,           0.0013733,           0.0099238,           0.0099238,           0.0099238
                  79,            0.027554,            0.020022,           0.0060854,             0.90593,             0.98497,             0.99103,             0.79309,            0.019827,             0.01187,           0.0012447,           0.0099228,           0.0099228,           0.0099228
                  80,             0.02548,            0.018267,           0.0061585,             0.90148,             0.98341,             0.98811,             0.79428,            0.020824,            0.012094,            0.001159,           0.0099218,           0.0099218,           0.0099218
                  81,            0.026148,            0.019513,           0.0060926,             0.90578,             0.98169,             0.99039,             0.80059,            0.020467,            0.011799,           0.0011925,           0.0099208,           0.0099208,           0.0099208
                  82,            0.025136,            0.018591,           0.0061898,             0.90631,              0.9775,             0.99182,             0.81526,            0.021167,            0.012103,           0.0013104,           0.0099198,           0.0099198,           0.0099198
                  83,            0.027523,            0.019681,           0.0062737,             0.90512,             0.97646,             0.99228,             0.80576,            0.020163,            0.012023,            0.001385,           0.0099188,           0.0099188,           0.0099188
                  84,            0.028172,            0.020192,           0.0061967,             0.89362,             0.96909,             0.98976,             0.78723,            0.021317,             0.01215,           0.0014237,           0.0099178,           0.0099178,           0.0099178
                  85,             0.02645,              0.0197,            0.006341,             0.90009,             0.98726,             0.99169,             0.82389,            0.019274,            0.011777,           0.0014799,           0.0099168,           0.0099168,           0.0099168
                  86,            0.025643,            0.018363,            0.006046,             0.90104,             0.98696,             0.99324,             0.82137,            0.019878,            0.011753,           0.0012469,           0.0099159,           0.0099159,           0.0099159
                  87,            0.026059,            0.019754,           0.0058214,             0.90646,             0.98691,             0.99327,             0.82115,            0.019065,            0.011628,            0.001156,           0.0099149,           0.0099149,           0.0099149
                  88,            0.025865,            0.017915,           0.0060131,             0.90982,             0.97497,              0.9898,             0.81035,            0.019739,            0.011723,           0.0011218,           0.0099139,           0.0099139,           0.0099139
                  89,            0.026538,            0.019135,           0.0061178,              0.8932,             0.97084,             0.99213,             0.80149,            0.020464,            0.011893,           0.0012381,           0.0099129,           0.0099129,           0.0099129
                  90,            0.027488,            0.018638,           0.0061658,             0.88059,             0.97169,             0.99118,             0.78955,            0.021208,            0.012047,           0.0013818,           0.0099119,           0.0099119,           0.0099119
                  91,            0.026828,             0.01943,           0.0061541,             0.90115,             0.97324,             0.99226,             0.81774,            0.020527,            0.011811,           0.0013772,           0.0099109,           0.0099109,           0.0099109
                  92,             0.02588,            0.019989,           0.0062072,             0.91543,             0.97876,             0.99286,             0.81787,            0.019436,            0.011659,           0.0015534,           0.0099099,           0.0099099,           0.0099099
                  93,            0.026619,            0.018917,           0.0058561,             0.90626,             0.98126,             0.98989,             0.82132,            0.019219,            0.011677,           0.0012659,           0.0099089,           0.0099089,           0.0099089
                  94,            0.026972,            0.019709,           0.0058076,             0.91279,             0.98064,             0.99159,             0.82517,            0.019077,            0.011565,            0.001299,           0.0099079,           0.0099079,           0.0099079
                  95,            0.026007,            0.019555,           0.0060407,             0.92043,              0.9777,             0.98872,             0.80558,            0.019842,            0.011748,           0.0012735,           0.0099069,           0.0099069,           0.0099069
                  96,            0.026725,            0.018558,           0.0060406,             0.90374,             0.97344,             0.98905,             0.79453,            0.020933,            0.012031,           0.0013089,            0.009906,            0.009906,            0.009906
                  97,            0.026158,            0.019835,           0.0063405,             0.91651,             0.98153,             0.99356,             0.81398,            0.020046,            0.011912,           0.0012741,            0.009905,            0.009905,            0.009905
                  98,            0.026739,            0.019507,           0.0057271,             0.91713,             0.97696,             0.99093,             0.81287,            0.020436,             0.01201,           0.0012401,            0.009904,            0.009904,            0.009904
                  99,            0.026501,             0.01972,           0.0060452,             0.90344,             0.98749,             0.99173,             0.81325,            0.019572,            0.011795,           0.0012785,            0.009903,            0.009903,            0.009903
                 100,            0.025677,            0.020129,           0.0062276,              0.9153,             0.98442,             0.98997,             0.82376,            0.018321,            0.011403,           0.0013017,            0.009902,            0.009902,            0.009902
                 101,             0.02634,             0.01954,           0.0058842,             0.90733,             0.98109,             0.99132,             0.80322,            0.020035,            0.012003,           0.0012678,            0.009901,            0.009901,            0.009901
                 102,            0.027022,            0.019594,           0.0062739,             0.90305,             0.98336,              0.9892,             0.79849,            0.019784,            0.011835,           0.0012645,              0.0099,              0.0099,              0.0099
                 103,             0.02567,             0.01862,           0.0061909,             0.92343,             0.98768,             0.99273,             0.80909,            0.019884,            0.011822,           0.0012998,            0.009899,            0.009899,            0.009899
                 104,            0.026329,            0.019073,           0.0064782,             0.90974,             0.98161,             0.98894,              0.8015,            0.020038,             0.01169,            0.001289,            0.009898,            0.009898,            0.009898
                 105,            0.026738,            0.019293,           0.0065532,             0.89593,             0.98974,              0.9928,             0.82185,            0.019924,            0.011801,           0.0012283,            0.009897,            0.009897,            0.009897
                 106,            0.026811,            0.019825,           0.0065549,             0.91623,             0.98385,             0.99279,             0.80877,             0.02009,            0.011896,           0.0011768,           0.0098961,           0.0098961,           0.0098961
                 107,            0.026372,            0.019346,           0.0059256,             0.90513,             0.98935,             0.99176,             0.80769,             0.01984,            0.011765,           0.0012575,           0.0098951,           0.0098951,           0.0098951
                 108,            0.026378,            0.020504,            0.006095,             0.90206,             0.98986,             0.99267,             0.82169,            0.020581,            0.011841,             0.00119,           0.0098941,           0.0098941,           0.0098941
                 109,            0.027639,             0.01821,           0.0061334,              0.9032,             0.98356,             0.99103,             0.79352,            0.020539,            0.012122,           0.0012165,           0.0098931,           0.0098931,           0.0098931
                 110,            0.026301,            0.017864,            0.006259,             0.91152,             0.98324,             0.99187,             0.81389,            0.019663,            0.011791,           0.0012409,           0.0098921,           0.0098921,           0.0098921
                 111,            0.026578,            0.018815,           0.0060028,             0.91807,             0.97961,             0.99088,             0.80483,            0.021019,            0.012086,           0.0012429,           0.0098911,           0.0098911,           0.0098911
                 112,             0.02725,            0.021046,           0.0063281,             0.89301,             0.98378,             0.99132,             0.79809,            0.020432,            0.011989,           0.0012167,           0.0098901,           0.0098901,           0.0098901
                 113,             0.02647,            0.019813,           0.0061277,             0.90518,             0.98486,             0.99225,             0.81904,            0.019557,            0.011575,           0.0012795,           0.0098891,           0.0098891,           0.0098891
                 114,            0.026211,             0.01876,           0.0060927,             0.90993,             0.97711,               0.994,             0.80808,            0.020299,            0.011667,           0.0012056,           0.0098881,           0.0098881,           0.0098881
                 115,            0.026572,            0.018584,           0.0058022,             0.89906,             0.97702,             0.98872,             0.79337,            0.020617,            0.011688,           0.0011935,           0.0098871,           0.0098871,           0.0098871
                 116,            0.026373,            0.018826,           0.0061461,             0.91212,             0.97473,             0.99112,             0.81443,            0.019854,            0.011566,           0.0012031,           0.0098861,           0.0098861,           0.0098861
                 117,            0.026813,            0.019803,           0.0057531,             0.91864,             0.98442,             0.99318,             0.83404,             0.01966,            0.011462,           0.0012509,           0.0098852,           0.0098852,           0.0098852
                 118,            0.025012,            0.018146,            0.005858,              0.9172,              0.9869,             0.99185,             0.82802,            0.019455,            0.011444,           0.0012155,           0.0098842,           0.0098842,           0.0098842
                 119,            0.026918,            0.018625,             0.00591,              0.9039,             0.98152,             0.99252,             0.81427,             0.02062,            0.011668,           0.0011729,           0.0098832,           0.0098832,           0.0098832
                 120,            0.026398,            0.019536,           0.0058381,             0.91002,             0.98411,             0.99266,             0.82458,            0.019342,            0.011444,           0.0012089,           0.0098822,           0.0098822,           0.0098822
                 121,            0.024103,            0.018074,           0.0059789,              0.9197,             0.97708,             0.99094,             0.81345,             0.02011,            0.011725,           0.0012459,           0.0098812,           0.0098812,           0.0098812
                 122,            0.026088,             0.02021,           0.0060627,             0.90972,             0.97887,             0.99218,              0.8115,            0.019783,            0.011677,           0.0012362,           0.0098802,           0.0098802,           0.0098802
                 123,            0.026628,            0.020028,           0.0061101,             0.90867,             0.98219,             0.98986,              0.8203,            0.019291,             0.01147,           0.0012322,           0.0098792,           0.0098792,           0.0098792
                 124,            0.027092,             0.02025,           0.0059212,             0.90313,              0.9839,             0.99181,             0.80458,            0.019752,            0.011547,           0.0012358,           0.0098782,           0.0098782,           0.0098782
                 125,            0.026427,            0.017998,           0.0060367,              0.9045,             0.98867,              0.9934,             0.81166,            0.019895,            0.011618,           0.0013271,           0.0098772,           0.0098772,           0.0098772
                 126,            0.027603,             0.02002,           0.0065856,             0.90141,             0.97885,             0.99146,             0.80719,            0.020606,            0.011763,           0.0013737,           0.0098763,           0.0098763,           0.0098763
                 127,            0.027007,            0.020707,           0.0061104,             0.90277,             0.97959,             0.98754,             0.81968,            0.019667,            0.011505,           0.0013922,           0.0098753,           0.0098753,           0.0098753
                 128,            0.026578,            0.020384,           0.0059467,             0.91507,             0.98358,              0.9935,             0.82012,            0.019651,            0.011562,           0.0012118,           0.0098743,           0.0098743,           0.0098743
                 129,            0.026651,            0.019702,           0.0058953,              0.9065,             0.99036,             0.99381,             0.81702,            0.018917,            0.011364,           0.0011762,           0.0098733,           0.0098733,           0.0098733
                 130,            0.025611,             0.01911,           0.0063121,             0.91366,             0.98687,             0.99297,             0.81282,            0.020205,             0.01144,           0.0011827,           0.0098723,           0.0098723,           0.0098723
                 131,            0.025832,            0.019665,           0.0059324,             0.90935,             0.98434,             0.99245,             0.81889,            0.019046,             0.01142,           0.0015051,           0.0098713,           0.0098713,           0.0098713
                 132,            0.026505,             0.01887,           0.0056721,             0.92028,             0.98591,             0.99041,             0.80159,            0.020321,             0.01169,           0.0014627,           0.0098703,           0.0098703,           0.0098703
                 133,            0.026823,            0.019346,           0.0058791,             0.91464,             0.98648,              0.9932,              0.8038,            0.019785,            0.011557,           0.0013547,           0.0098693,           0.0098693,           0.0098693
                 134,            0.027732,            0.019472,           0.0064144,             0.90403,             0.98137,             0.99077,             0.80608,            0.020442,            0.011748,            0.001336,           0.0098683,           0.0098683,           0.0098683
                 135,             0.02687,             0.01939,           0.0060146,             0.91684,             0.98565,             0.99071,              0.8183,            0.019675,            0.011671,           0.0012391,           0.0098673,           0.0098673,           0.0098673
                 136,            0.025263,             0.01875,           0.0061214,             0.91744,             0.98234,             0.99123,             0.81709,            0.019411,            0.011527,           0.0011867,           0.0098664,           0.0098664,           0.0098664
                 137,            0.027479,            0.020421,           0.0059526,             0.92304,             0.98781,              0.9934,             0.80816,            0.019797,            0.011653,           0.0011253,           0.0098654,           0.0098654,           0.0098654
                 138,            0.025868,            0.018923,           0.0059564,             0.91194,             0.98492,             0.99308,             0.81351,            0.019823,            0.011688,           0.0011076,           0.0098644,           0.0098644,           0.0098644
                 139,             0.02637,            0.018407,           0.0061228,             0.91649,             0.98525,             0.98846,             0.82491,            0.019162,            0.011427,           0.0011082,           0.0098634,           0.0098634,           0.0098634
                 140,            0.026774,             0.01914,           0.0060904,              0.8967,             0.98371,              0.9883,             0.79857,            0.019785,            0.011581,           0.0011608,           0.0098624,           0.0098624,           0.0098624
                 141,             0.02691,            0.019362,           0.0062218,             0.88469,             0.98034,             0.98741,             0.81267,            0.019636,            0.011568,           0.0012866,           0.0098614,           0.0098614,           0.0098614
                 142,            0.026353,            0.019241,           0.0063088,             0.91955,             0.97657,             0.98923,             0.81551,            0.018961,            0.011315,           0.0012855,           0.0098604,           0.0098604,           0.0098604
                 143,            0.026986,            0.019424,           0.0061541,              0.9031,             0.98837,             0.98993,             0.79041,            0.019254,            0.011466,           0.0011675,           0.0098594,           0.0098594,           0.0098594
                 144,            0.026392,            0.020672,           0.0059524,             0.90763,             0.98133,             0.99203,             0.80965,             0.01959,            0.011573,           0.0012131,           0.0098584,           0.0098584,           0.0098584
                 145,            0.027579,            0.020213,           0.0059924,             0.90707,             0.98323,             0.99039,             0.80624,            0.019694,            0.011715,           0.0012955,           0.0098574,           0.0098574,           0.0098574
                 146,            0.025466,            0.018528,           0.0060682,             0.90795,             0.97913,             0.98954,             0.82873,            0.018236,            0.011545,           0.0013011,           0.0098565,           0.0098565,           0.0098565
                 147,            0.025551,            0.018958,           0.0061924,             0.91598,             0.98269,             0.99291,             0.80969,            0.019712,            0.011663,           0.0011676,           0.0098555,           0.0098555,           0.0098555
                 148,            0.027267,            0.020678,           0.0061723,             0.90777,             0.97859,             0.99016,             0.81481,            0.019584,             0.01166,           0.0011091,           0.0098545,           0.0098545,           0.0098545
                 149,            0.027114,            0.019032,           0.0064347,             0.91087,             0.99046,             0.99059,              0.8089,            0.019258,            0.011813,           0.0011973,           0.0098535,           0.0098535,           0.0098535
                 150,            0.026519,            0.019513,            0.006086,             0.91377,             0.98701,             0.99419,             0.82033,            0.019474,            0.011676,           0.0012181,           0.0098525,           0.0098525,           0.0098525
                 151,            0.026484,            0.019316,           0.0062641,             0.91523,              0.9889,             0.99211,             0.83377,            0.018212,            0.011286,           0.0011594,           0.0098515,           0.0098515,           0.0098515
                 152,            0.025982,            0.017878,            0.005982,             0.92862,             0.97387,             0.99128,             0.82039,            0.019238,            0.011343,           0.0011162,           0.0098505,           0.0098505,           0.0098505
